Page,Edits,Editors,Views
"Österreich",1,1,153558
"Shades of Grey",6,5,151941
"Figuren aus dem Marvel-Universum",22,13,150434
"Donald Trump",110,22,149051
"Suits (Fernsehserie)",9,7,145816
"Heath Ledger",5,4,144028
"Tuberkulin",5,3,143533
"Gibraltar",9,9,142916
"Dwayne Johnson",2,2,142251
"Frankreich",9,6,141980
"Zweiter Weltkrieg",13,5,141425
"Konrad Adenauer",16,11,141421
"FC Bayern München",24,9,140908
"Palmsonntag",20,10,140862
"USS Carl Vinson (CVN-70)",17,16,140141
"Asperger-Syndrom",19,14,139336
"Elyas M’Barek",4,3,139033
"The Kelly Family",18,12,138523
"Titanic (1997)",5,5,138339
"Charité (Miniserie)",2,2,138005
"Niedersachsen",10,8,136878
"Erster Weltkrieg",14,5,136132
"Russland",31,22,135875
"UEFA Champions League",25,12,135507
"Europa",3,3,134538
"Cristiano Ronaldo",14,4,134205
"Ueli Steck",46,28,130573
"Liste der Kfz-Kennzeichen in Deutschland",63,8,130013
"Pretty Little Liars",22,18,129910
"Monaco",0,0,128390
"Hamburg",28,23,127661
"Michelle (Sängerin)",8,8,127464
"Martin Luther",15,11,126432
"Vampire Diaries",10,7,126187
"Aaron Hernandez",39,17,125854
"Tom Hardy",0,0,125390
"Baschar al-Assad",2,1,123818
"Luke Mockridge",12,10,123796
"Walpurgisnacht",?,?,123544
"Kim Jong-un",?,?,123267
"Vin Diesel",?,?,123062
"Angela Merkel",?,?,123047
"Vanessa Mai",?,?,122670
"Michael Ballhaus",?,?,121570
"Fack ju Göhte",?,?,120641
"Borussia Dortmund",?,?,118492
"Dylan Minnette",?,?,118427
"The Big Bang Theory",?,?,117898
"Europäische Union",?,?,117217
"Maleficent – Die dunkle Fee",?,?,115894
"Shirin David",?,?,115846
"Elon Musk",?,?,115374
"Pfingsten",?,?,112361
"420 (Cannabis-Kultur)",?,?,112324
"Isabel Edvardsson",?,?,110880
"Ivanka Trump",?,?,109157
"Katherine Langford",?,?,107416
"Cassini-Huygens",?,?,107346
"Charlie Murphy",?,?,107122
"Tote Mädchen lügen nicht (Roman)",?,?,106995
"Guardians of the Galaxy Vol. 2",?,?,106690
"Osterhase",?,?,106603
"Italien",?,?,105900
"Liste der IPA-Zeichen",?,?,105660
"Leonardo DiCaprio",?,?,105505
"Zeugen Jehovas",?,?,105485
"Jason Statham",?,?,105107
"München",?,?,104699
"Alexander Gauland",?,?,104623
"Alternative für Deutschland",?,?,104561
"Der Hobbit (Filmtrilogie)",?,?,104237
"Ghost in the Shell",?,?,103964
"Michael Edwards",?,?,103813
"Stephen Kings Es",?,?,103781
"Autismus",?,?,102942
"Syrien",?,?,102324
"Elisabeth II.",?,?,101963
"Tanzverbot",?,?,101460
"Audrey Hepburn",?,?,101098
"Wien",?,?,101050
"Bayern",?,?,100213
"Rudolf Virchow",?,?,99985
"Volksrepublik China",?,?,99767
"Napoleon Bonaparte",?,?,99340
"Ostermontag",?,?,99154
"Nordrhein-Westfalen",?,?,98769
"The Undertaker",?,?,98498
"Mitgliedstaaten der Europäischen Union",?,?,98424
"Star Wars",?,?,98260
"AS Monaco",?,?,98107
"Wentworth Miller",?,?,97544
"NATO",?,?,97206
"Riverdale (Fernsehserie)",?,?,97106
"Koreanische Volksarmee",?,?,97013
"Vereinigtes Königreich",?,?,96689
"BDSM",?,?,96403
"Paul Walker",?,?,96325
"Brigitte Macron",?,?,96285
"DFB-Pokal",?,?,96210
"Niederlande",?,?,96112
"Verwandtschaftsbeziehung",?,?,96025
"Thomas Gottschalk",?,?,95330
"Weltwunder",?,?,94944
"Sonja Gerhardt",?,?,94843
"Bärlauch",?,?,94816
"Malta",?,?,94502
"Gesetzliche Feiertage in Deutschland",?,?,94458
"Vikings (Fernsehserie)",?,?,93777
"Emma Morano",?,?,93603
"Australien",?,?,93433
"New York City",?,?,93364
"Islamischer Staat (Organisation)",?,?,93321
"Zinédine Zidane",?,?,93073
"Full Metal Jacket",?,?,92743
"Fifty Shades of Grey (Film)",?,?,92730
"Die Schöne und das Biest (2017)",?,?,92422
"Landtagswahl in Nordrhein-Westfalen 2017",?,?,92036
"The Equalizer (Film)",?,?,91781
"X-Men (Filmreihe)",?,?,91633
"Kanada",?,?,91470
"Vietnamkrieg",?,?,91257
"Lost (Fernsehserie)",?,?,91253
"Johnny Depp",?,?,90103
"YouPorn",?,?,88817
"Liste der Flugzeugträger",?,?,88454
"Bathysphäre",?,?,87958
"Alarm für Cobra 11 – Die Autobahnpolizei",?,?,87511
"Let’s Dance (Fernsehsendung)",?,?,87405
"Marcus Pretzell",?,?,87389
"Arrival (Film)",?,?,87166
"American Horror Story",?,?,87163
"Koreakrieg",?,?,87092
"Homeland (Fernsehserie)",?,?,86717
"Deepwater Horizon",?,?,86335
"Heinrich Popow",?,?,86228
"Lionel Messi",?,?,86065
"Vagina",?,?,85901
"Spanien",?,?,85860
"Rote Armee Fraktion",?,?,85839
"Google Übersetzer",?,?,85772
"Indien",?,?,85750
"Hochzeitstag",?,?,85189
"Dienstgrade der Bundeswehr",?,?,85187
"Rogue One: A Star Wars Story",?,?,85112
"Breaking Bad",?,?,85087
"Albert Einstein",?,?,85085
"Alain Delon",?,?,84412
"The Last Ship (Fernsehserie)",?,?,84338
"Schweden",?,?,83918
"Attila Hildmann",?,?,83905
"Jack Nicholson",?,?,83903
"Bundespräsident (Deutschland)",?,?,83893
"Frank Otto (Medienunternehmer)",?,?,83808
"Mordfall Maria Bögerl",?,?,83420
"Scarlett Johansson",?,?,83249
"Carme Chacón",?,?,83041
"Maze Runner – Die Auserwählten in der Brandwüste",?,?,82975
"Borderline-Persönlichkeitsstörung",?,?,82878
"Elvis Presley",?,?,82680
"You Are Wanted",?,?,82555
"Osterinsel",?,?,82530
"Björn Höcke",?,?,82343
"Johann Wolfgang von Goethe",?,?,82339
"Israel",?,?,82300
"Wincent Weiss",?,?,82107
"Bipolare Störung",?,?,82057
"Jesus von Nazaret",?,?,82031
"Periodensystem",?,?,81943
"Köln",?,?,81937
"Schizophrenie",?,?,81802
"Japan",?,?,81753
"Internet Movie Database",?,?,81521
"Bruce Lee",?,?,81449
"Bitcoin",?,?,81349
"Bugatti Chiron",?,?,81151
"Google",?,?,81082
"Ku’damm 56",?,?,81051
"Maibaum",?,?,81034
"Liste der ältesten Menschen",?,?,80959
"Tschetschenien",?,?,80668
"Frankfurt am Main",?,?,80431
"Snookerweltmeisterschaft 2017",?,?,80423
"Cheyenne Pahde",?,?,80338
"VW Golf VII",?,?,80291
"The Blacklist",?,?,80198
"Flugzeugträger",?,?,80149
"Thomas Tuchel",?,?,79980
"Falklandkrieg",?,?,79802
"Star Trek",?,?,79801
"Germany’s Next Topmodel",?,?,79795
"Fargo (Fernsehserie)",?,?,79334
"Deutsche Bahn",?,?,79284
"Charlize Theron",?,?,79219
"Joko Winterscheidt",?,?,79169
"Benedikt XVI.",?,?,79113
"Bürgerkrieg in Syrien",?,?,79045
"Konfektionsgröße",?,?,78955
"Fast & Furious 7",?,?,78900
"Ruth Moschner",?,?,78664
"The Walking Dead (Fernsehserie)/Staffel 7",?,?,78640
"Sophia Thomalla",?,?,78373
"London",?,?,78075
"Harry Potter",?,?,77913
"Sex",?,?,77733
"Liste der Großstädte in Deutschland",?,?,77665
"Marvel Cinematic Universe",?,?,77625
"James Franco",?,?,77494
"Pablo Escobar",?,?,77485
"Til Schweiger",?,?,77448
"Menschen Leben Tanzen Welt",?,?,77442
"Polen",?,?,77253
"Liste der Flugzeugträger der United States Navy",?,?,77235
"Eminem",?,?,77130
"Südkorea",?,?,77086
"Kathrin Menzinger",?,?,77055
"Freistatt (Film)",?,?,76962
"Dakota Johnson",?,?,76863
"Kroatien",?,?,76602
"Osterfeuer",?,?,76532
"Shameless (US-amerikanische Fernsehserie)",?,?,76387
"Janina Fautz",?,?,76206
"Zoe Saldana",?,?,75954
"Baden-Württemberg",?,?,75796
"Sankt Petersburg",?,?,75784
"Claus Theo Gärtner",?,?,75719
"Holocaust",?,?,75693
"Nimitz-Klasse",?,?,75639
"Pessach",?,?,75406
"Jenny Böken",?,?,75029
"Fackeln im Sturm",?,?,74964
"Emma Watson",?,?,74852
"Better Call Saul",?,?,74821
"Singapur",?,?,74693
"Steffen Henssler",?,?,74526
"Bundeskanzler (Deutschland)",?,?,74327
"Charité",?,?,74309
"Chris Pratt",?,?,74122
"Klaas Heufer-Umlauf",?,?,74118
"Horst Dassler",?,?,74033
"Anne Frank",?,?,73880
"Sahra Wagenknecht",?,?,73798
"House of Cards (Fernsehserie)",?,?,73692
"Iran",?,?,73692
"YouTube",?,?,73378
"Julian Nagelsmann",?,?,73299
"Max Giesinger",?,?,73243
"Neuseeland",?,?,72881
"Dieter Bohlen",?,?,72748
"Bundeswehr",?,?,72615
"Incoterms",?,?,72417
"Geschlechtsverkehr",?,?,72125
"Multiple Sklerose",?,?,71867
"Island",?,?,71784
"Supernatural",?,?,71495
"Scharlach",?,?,71445
"Vereinte Nationen",?,?,71429
"James Bond",?,?,71341
"Paris",?,?,71314
"USS Gerald R. Ford (CVN-78)",?,?,70918
"Midazolam",?,?,70906
"Vulva",?,?,70896
"Bares für Rares",?,?,70870
"Wolfgang Amadeus Mozart",?,?,70746
"Armin Dassler",?,?,70627
"Norwegen",?,?,70616
"Fack ju Göhte 2",?,?,70497
"Hawaii Five-0",?,?,70374
"Irland",?,?,70294
"Die Tribute von Panem",?,?,70038
"Staatskrise in Ägypten 2013/2014 (Kabinett Beblawi)",?,?,69886
"Jan Böhmermann",?,?,69863
"Liste der Präsidenten der Vereinigten Staaten",?,?,69659
"Arnold Schwarzenegger",?,?,69601
"Empathie",?,?,69512
"Orange Is the New Black",?,?,69457
"Ländervorwahlliste sortiert nach Nummern",?,?,69229
"Griechisches Alphabet",?,?,69054
"Osterdatum",?,?,69030
"Weibliche Ejakulation",?,?,68802
"The Fast and the Furious",?,?,68734
"Karoline Herfurth",?,?,68707
"Bundestagswahl 2017",?,?,68699
"Dreißigjähriger Krieg",?,?,68631
"187 Strassenbande",?,?,68493
"Leipzig",?,?,68478
"Gilmore Girls",?,?,68442
"Moscow Mule",?,?,68244
"Christine Kaufmann",?,?,68200
"Land (Deutschland)",?,?,68120
"Selena Gomez",?,?,68094
"Ryan Gosling",?,?,68068
"Sons of Anarchy",?,?,68024
"Viktor Kassai",?,?,67928
"Heidi Klum",?,?,67898
"MacGyver",?,?,67846
"Liste der Päpste",?,?,67839
"Liste der Staaten der Erde",?,?,67835
"Anna Schudt",?,?,67790
"Michele Scarponi",?,?,67744
"Marcus Weiß",?,?,67519
"Cameron Diaz",?,?,67491
"Berliner Mauer",?,?,67439
"Mauritius",?,?,67371
"Michael Schumacher",?,?,67335
"Santiano",?,?,67204
"Tesla (Unternehmen)",?,?,67050
"Police Academy",?,?,66909
"Anschlag auf den Mannschaftsbus von Borussia Dortmund",?,?,66860
"Michael Jackson",?,?,66526
"Designated Survivor (Fernsehserie)",?,?,66516
"Stephan Bissmeier",?,?,66468
"Eisheilige",?,?,66339
"Prince",?,?,66189
"Anja Kling",?,?,66189
"Sandra Bullock",?,?,66168
"Präsidentielles Regierungssystem",?,?,66037
"Rumänien",?,?,66031
"Hibaku jumoku",?,?,65980
"Sylvester Stallone",?,?,65943
"Instagram",?,?,65748
"Tschechien",?,?,65646
"Illuminati (Film)",?,?,65643
"Airbus A380",?,?,65621
"Marvel’s Iron Fist",?,?,65448
"Philipp Lahm",?,?,65411
"Paulo Dybala",?,?,65296
"Charles Manson",?,?,65034
"Luke Evans",?,?,64974
"Tom Cruise",?,?,64957
"Luxemburg",?,?,64947
"Ägypten",?,?,64870
"Figuren im Lied von Eis und Feuer",?,?,64763
"Sebastian Vettel",?,?,64725
"Dänemark",?,?,64655
"20. April",?,?,64619
"Otto von Bismarck",?,?,64479
"Figuren aus Star Wars",?,?,64457
"Schutzart",?,?,64428
"Body-Mass-Index",?,?,64319
"Sowjetunion",?,?,64317
"Logan – The Wolverine",?,?,64279
"Mustafa Kemal Atatürk",?,?,64269
"Spiel mir das Lied vom Tod",?,?,64267
"Helene Fischer",?,?,64254
"Willkommen bei den Hartmanns",?,?,64142
"Split (Film)",?,?,64135
"Rom",?,?,63964
"Hayden Panettiere",?,?,63942
"Die Vögel (Film)",?,?,63786
"Methamphetamin",?,?,63760
"Robin Williams",?,?,63265
"Belgien",?,?,63113
"Good Wife",?,?,63075
"Lockheed C-130",?,?,63045
"Uschi Glas",?,?,63008
"Ostersonntag",?,?,62865
"SAP",?,?,62833
"Renate Schroeter",?,?,62743
"Star Trek Into Darkness",?,?,62739
"Das perfekte Verbrechen",?,?,62724
"Helgoland",?,?,62674
"Armans Geheimnis",?,?,62666
"Osmanisches Reich",?,?,62662
"Boeing 737",?,?,62627
"Griechenland",?,?,62575
"Tyson Fury",?,?,62508
"Usbekistan",?,?,62496
"BMW E90",?,?,62432
"Lisa und Lena",?,?,62373
"Eurobanknoten",?,?,62316
"Klitoris",?,?,62086
"Tom Hanks",?,?,62042
"Coachella Valley Music and Arts Festival",?,?,61921
"Die Dornenvögel (1983)",?,?,61776
"Islam",?,?,61761
"MDMA",?,?,61606
"McDonald’s",?,?,61591
"Brandenburg",?,?,61583
"Bruce Willis",?,?,61501
"Motsi Mabuse",?,?,61499
"Liste von Pornodarstellerinnen",?,?,61446
"Fastenzeit",?,?,61419
"Deutschland sucht den Superstar",?,?,61213
"Arjen Robben",?,?,61145
"Masturbation",?,?,61114
"A4-Format",?,?,61102
"Real Madrid",?,?,61006
"Madeira",?,?,60922
"Two and a Half Men",?,?,60806
"Große Sphinx von Gizeh",?,?,60653
"Hessen",?,?,60652
"Marc Bartra",?,?,60619
"Emilia Clarke",?,?,60613
"1. Mai",?,?,60609
"Rhein",?,?,60601
"Facebook",?,?,60525
"Marco Huck",?,?,60359
"Aprilscherz",?,?,60332
"BMW",?,?,60258
"Mila Kunis",?,?,60174
"Gerald-R.-Ford-Klasse",?,?,60146
"Roger Federer",?,?,60128
"Oana Nechiti",?,?,59968
"Charlie Sheen",?,?,59955
"Carlo Ancelotti",?,?,59814
"Todesstrafe",?,?,59761
"Gianluigi Buffon",?,?,59709
"Der gleiche Himmel",?,?,59700
"Liste der Disney-Filme",?,?,59682
"The Dark Knight",?,?,59606
"Harry Potter (Filmreihe)",?,?,59471
"Universal Serial Bus",?,?,59393
"Figuren in Tolkiens Welt",?,?,59332
"Marokko",?,?,59315
"Stuttgart",?,?,59255
"Eddie Murphy",?,?,59133
"Faschismus",?,?,59085
"Landtagswahl in Schleswig-Holstein 2017",?,?,58989
"Downton Abbey",?,?,58868
"Liste der Tatort-Folgen",?,?,58827
"Westworld (Fernsehserie)",?,?,58792
"Buddhismus",?,?,58786
"Venezuela",?,?,58733
"Marius Müller-Westernhagen",?,?,58650
"Birgit Dressel",?,?,58623
"Rammstein",?,?,58478
"Mikrophthalmie",?,?,58436
"Doctor Who",?,?,58419
"Emilia Schüle",?,?,58348
"Empire (Fernsehserie, 2015)",?,?,58296
"Afghanistan",?,?,58253
"Fußball-Bundesliga",?,?,58245
"Amsel",?,?,58223
"Ethanol",?,?,58194
"Deutsche Demokratische Republik",?,?,58192
"Amyotrophe Lateralsklerose",?,?,58150
"Nike (Unternehmen)",?,?,58125
"Doris Day",?,?,58092
"Venedig",?,?,58038
"Hongkong",?,?,58033
"Südafrika",?,?,58019
"Lena Gercke",?,?,58018
"Sing (2016)",?,?,58005
"Jennifer Lawrence",?,?,57950
"Portugal",?,?,57947
"Dresden",?,?,57939
"Jean-Luc Mélenchon",?,?,57862
"Kernwaffe",?,?,57795
"Münster (Westfalen)",?,?,57751
"Serbien",?,?,57734
"Down-Syndrom",?,?,57734
"Fast & Furious – Neues Modell. Originalteile.",?,?,57716
"Auferstehung Jesu Christi",?,?,57692
"X-Men: Apocalypse",?,?,57647
"Heaven’s Gate (Film)",?,?,57641
"Brasilien",?,?,57608
"Die blaue Lagune (1980)",?,?,57582
"Weimarer Republik",?,?,57553
"Römisches Reich",?,?,57455
"Christi Himmelfahrt",?,?,57440
"Sezessionskrieg",?,?,57357
"Ungarn",?,?,57353
"Michael Oher",?,?,57345
"Sherlock (Fernsehserie)",?,?,57270
"Karl Marx",?,?,57208
"H- und P-Sätze",?,?,57107
"Bud Spencer",?,?,57003
"Dexter (Fernsehserie)",?,?,56948
"Netflix",?,?,56916
"Eiffelturm",?,?,56800
"Honigfrauen",?,?,56798
"Narzissmus",?,?,56793
"Rag ’n’ Bone Man",?,?,56773
"Jamie Dornan",?,?,56732
"Er ist wieder da (Film)",?,?,56643
"Thomas Heinze",?,?,56628
"Pfeiffer-Drüsenfieber",?,?,56595
"Anne Gesthuysen",?,?,56498
"Ghost in the Shell (2017)",?,?,56433
"Kasachstan",?,?,56384
"Modern Family",?,?,56275
"The Da Vinci Code – Sakrileg",?,?,56172
"František Rajtoral",?,?,56170
"Hawaii",?,?,56161
"Türkisch für Anfänger",?,?,56134
"Adel Tawil",?,?,56133
"Chronisch obstruktive Lungenerkrankung",?,?,56102
"Eddie Redmayne",?,?,56005
"Cate Blanchett",?,?,55955
"Duell der Brüder – Die Geschichte von Adidas und Puma",?,?,55904
"Feiertage in der Schweiz",?,?,55856
"Quentin Tarantino",?,?,55853
"Mazedonien",?,?,55834
"Barcelona",?,?,55827
"Frank Plasberg",?,?,55824
"Angelina Kirsch",?,?,55791
"Burj Khalifa",?,?,55748
"Get Out",?,?,55737
"Liste der Länder Europas",?,?,55697
"Liechtenstein",?,?,55680
"Morbus Crohn",?,?,55662
"Amphetamin",?,?,55428
"Liste der größten Metropolregionen der Welt",?,?,55420
"Atombombenabwürfe auf Hiroshima und Nagasaki",?,?,55381
"Alicia von Rittberg",?,?,55370
"Eurovision Song Contest 2017",?,?,55340
"Pulse of Europe",?,?,55326
"Burgruine Freyenstein",?,?,55253
"Wilhelm II. (Deutsches Reich)",?,?,55197
"Depression",?,?,55055
"Black Mirror (Fernsehserie)",?,?,55035
"The Royals (Fernsehserie)",?,?,55033
"Elisabeth von Österreich-Ungarn",?,?,55015
"O. J. Simpson",?,?,55007
"Gute Zeiten, schlechte Zeiten",?,?,54960
"The Walking Dead (Fernsehserie)/Episodenliste",?,?,54946
"Jessica Ginkel",?,?,54899
"Fifty Shades of Grey – Gefährliche Liebe",?,?,54884
"Nuklearkatastrophe von Tschernobyl",?,?,54721
"Vera F. Birkenbihl",?,?,54689
"Anne Hathaway",?,?,54686
"Kanarische Inseln",?,?,54642
"Manuel Neuer",?,?,54629
"Penis",?,?,54629
"Jeffrey Dean Morgan",?,?,54606
"Wladimir Wladimirowitsch Putin",?,?,54494
"Kosovo",?,?,54490
"Mord mit Aussicht",?,?,54443
"Deep Purple",?,?,54266
"Der Herr der Ringe (Filmtrilogie)",?,?,54158
"Köln 50667",?,?,54102
"Natascha Kampusch",?,?,54053
"Gossip Girl",?,?,54052
"Liste erfolgreicher Filme",?,?,54012
"Prison Break/Episodenliste",?,?,54003
"Gustav-Adolf Schur",?,?,53927
"Faisal Kawusi",?,?,53860
"Arrow (Fernsehserie)",?,?,53831
"Liste von Terroranschlägen",?,?,53800
"Volkswagen AG",?,?,53787
"Nathalie Volk",?,?,53768
"Parkinson-Krankheit",?,?,53751
"The Beatles",?,?,53751
"Bruttoinlandsprodukt",?,?,53724
"Kollegah",?,?,53699
"Matthias Schweighöfer",?,?,53653
"Transformers (Film)",?,?,53645
"Syphilis",?,?,53616
"Kuba",?,?,53599
"Dubai",?,?,53582
"Dieter Hallervorden",?,?,53529
"Heiliges Römisches Reich",?,?,53508
"Agnostizismus",?,?,53506
"Französische Revolution",?,?,53437
"Edward Snowden",?,?,53423
"Melania Trump",?,?,53409
"Hashimoto-Thyreoiditis",?,?,53350
"Bob Dylan",?,?,53272
"Star Trek Beyond",?,?,53237
"Albanien",?,?,53215
"Finnland",?,?,53194
"John Wayne",?,?,53065
"Josefine Preuß",?,?,53051
"Pest",?,?,52978
"Andrea Berg",?,?,52972
"Gzuz",?,?,52922
"Scott Eastwood",?,?,52869
"NGC 7088",?,?,52868
"Liste in Deutschland vorhandener Dampflokomotiven",?,?,52837
"Massimo Sinató",?,?,52814
"Cornelia Gröschel",?,?,52814
"Franck Ribéry",?,?,52760
"Kokain",?,?,52755
"Martin Schulz",?,?,52662
"Rolf Erb",?,?,52603
"Indonesien",?,?,52537
"Shakira",?,?,52513
"The Fast and the Furious: Tokyo Drift",?,?,52488
"Jean-Marie Le Pen",?,?,52480
"Goldener Schnitt",?,?,52477
"Leonardo da Vinci",?,?,52470
"Thailand",?,?,52381
"Bodensee",?,?,52380
"Montenegro",?,?,52375
"Scrum",?,?,52331
"Vietnam",?,?,52257
"Mallorca",?,?,52237
"Kirgisistan",?,?,52214
"Terence Hill",?,?,52141
"Jonathan Demme",?,?,52117
"Robert Lewandowski",?,?,52111
"Christian Lindner",?,?,52061
"Gaius Iulius Caesar",?,?,51997
"Schottland",?,?,51979
"Enie van de Meiklokjes",?,?,51956
"Thüringen",?,?,51930
"Formel-1-Weltmeisterschaft 2017",?,?,51852
"Los Angeles",?,?,51842
"Vaiana – Das Paradies hat einen Haken",?,?,51800
"Rothschild",?,?,51732
"Bettys Diagnose",?,?,51671
"Amsterdam",?,?,51619
"FC Schalke 04",?,?,51603
"Channing Tatum",?,?,51602
"Liste der deutschen Fußballmeister",?,?,51540
"Wladimir Michailowitsch Komarow",?,?,51506
"Blind Side – Die große Chance",?,?,51478
"Fibromyalgie",?,?,51470
"Erde",?,?,51455
"Marteria",?,?,51412
"En Marche!",?,?,51371
"Schleswig-Holstein",?,?,51365
"HTTP-Statuscode",?,?,51324
"Gluten",?,?,51310
"Martin Luther King",?,?,51288
"Echoverleihung 2017",?,?,51234
"Antifa",?,?,51217
"UEFA Champions League 2016/17",?,?,51201
"Navy CIS",?,?,51102
"Blutgruppe",?,?,51074
"Donau",?,?,51052
"Faust. Eine Tragödie.",?,?,51026
"Hatari!",?,?,50970
"Sri Lanka",?,?,50907
"2 Broke Girls",?,?,50906
"Vereinigte Arabische Emirate",?,?,50900
"Saudi-Arabien",?,?,50799
"Franziskus (Papst)",?,?,50789
"Freimaurerei",?,?,50768
"Prag",?,?,50764
"Diakonie Freistatt",?,?,50519
"Zypern",?,?,50502
"Deutsches Kaiserreich",?,?,50474
"Airbus-A320-Familie",?,?,50464
"Tansania",?,?,50463
"Kate Winslet",?,?,50434
"James Dean",?,?,50402
"AC/DC",?,?,50394
"BMW E46",?,?,50377
"Kopten",?,?,50372
"Michael Lüders",?,?,50338
"Ford Mustang",?,?,50327
"Todesstrafe in den Vereinigten Staaten",?,?,50288
"Android (Betriebssystem)",?,?,50187
"Terroranschläge am 11. September 2001",?,?,50168
"John F. Kennedy",?,?,50119
"Sechseläuten",?,?,50103
"Diabetes mellitus",?,?,50103
"Piasecki HRP",?,?,50079
"Richard Chamberlain",?,?,50053
"Kong: Skull Island",?,?,50008
"Stephen King",?,?,50006
"United States Navy",?,?,49990
"Dave Bautista",?,?,49973
"Bahrain",?,?,49962
"Freistatt",?,?,49911
"Tom Schilling",?,?,49910
"Mensch",?,?,49885
"Chinesische Mauer",?,?,49883
"Castle (Fernsehserie)",?,?,49656
"Kalter Krieg",?,?,49647
"Mount Everest",?,?,49609
"Rick and Morty",?,?,49608
"Hummeln",?,?,49594
"Mexiko",?,?,49577
"Kerstin Ott",?,?,49551
"Figuren der Newt-Scamander-Reihe",?,?,49481
"Ukraine",?,?,49445
"Tatort (Fernsehreihe)",?,?,49429
"Asma al-Assad",?,?,49428
"Kap Verde",?,?,49406
"Euro",?,?,49391
"Chuck Norris",?,?,49389
"Helmut Kohl",?,?,49372
"Sprengung von Bunkeranlagen auf Helgoland",?,?,49359
"Berlin – Tag & Nacht",?,?,49324
"Katja Riemann",?,?,49245
"Ekaterina Leonova",?,?,49243
"Keanu Reeves",?,?,49227
"Die unendliche Geschichte",?,?,49226
"Edward mit den Scherenhänden",?,?,49186
"Bankett",?,?,49163
"Niki Luftfahrt",?,?,49061
"Suicide Squad (Film)",?,?,49058
"Mercedes-Benz Baureihe 204",?,?,49031
"Die Toten Hosen",?,?,48942
"Don Rickles",?,?,48925
"Till Lindemann",?,?,48905
"Juventus Turin",?,?,48893
"Marilyn Monroe",?,?,48891
"Jakobsweg",?,?,48888
"Erwin Rommel",?,?,48774
"Dortmund",?,?,48738
"Bremen",?,?,48709
"Raspberry Pi",?,?,48706
"Freiburg im Breisgau",?,?,48687
"Snapchat",?,?,48660
"Leekfrith Torques",?,?,48629
"Waris Dirie",?,?,48617
"Muhammad Ali",?,?,48615
"Liste mathematischer Symbole",?,?,48597
"Rheinland-Pfalz",?,?,48593
"Monsieur Claude und seine Töchter",?,?,48586
"Krätze",?,?,48535
"Ibuprofen",?,?,48535
"Ludwig van Beethoven",?,?,48522
"Zlatan Ibrahimović",?,?,48483
"Nürnberg",?,?,48415
"Hannover",?,?,48406
"Mark Wahlberg",?,?,48393
"Alexander Nouri",?,?,48374
"Boris Becker",?,?,48343
"Magnetresonanztomographie",?,?,48258
"Désirée Nosbusch",?,?,48215
"Bibi & Tina (Film)",?,?,48211
"Idris Elba",?,?,48193
"BMW 3er",?,?,48128
"Deutsche Sprache",?,?,48119
"Emma Schweiger",?,?,48116
"Bertolt Brecht",?,?,48096
"Supergirl (Fernsehserie)",?,?,48079
"Herpes Zoster",?,?,48072
"Figuren der Harry-Potter-Romane",?,?,48062
"Barack Obama",?,?,48034
