Page,Edits,Editors,Views
"Fußball-Weltmeisterschaft 2018/Qualifikation",?,?,115676
"The Big Bang Theory",?,?,114301
"Mitgliedstaaten der Europäischen Union",?,?,114236
"Donald Trump",?,?,113801
"Singapur",?,?,113783
"Fußball-Weltmeisterschaft 2018/Qualifikation (UEFA)",?,?,112480
"Frankreich",?,?,112128
"Timo Werner",?,?,111792
"Figuren aus Star Wars",?,?,111298
"Asperger-Syndrom",?,?,111291
"Nationalratswahl in Österreich 2017",?,?,110315
"Martin Luther",?,?,110302
"Bayern",?,?,109234
"Hans Rudolf Wöhrl",?,?,109212
"Carlo Ancelotti",?,?,109030
"Lucifer (Fernsehserie)",?,?,108588
"Marcus Pretzell",?,?,108438
"Liste der politischen Parteien in Deutschland",?,?,108109
"Harry Dean Stanton",?,?,107479
"Johann Stamitz",?,?,107329
"Überhangmandat",?,?,107296
"Helene Fischer",?,?,107076
"Basketball-Europameisterschaft 2017",?,?,107058
"Judith Williams",?,?,105720
"The Walking Dead (Fernsehserie)",?,?,105502
"Italien",?,?,104872
"New York City",?,?,104412
"The Expanse (Fernsehserie)",?,?,104058
"Spanien",?,?,102791
"Pol der Unzugänglichkeit",?,?,102451
"Katja Kipping",?,?,102323
"Liste der IPA-Zeichen",?,?,101924
"Terence Hill",?,?,101910
"American Horror Story",?,?,101819
"Europäische Union",?,?,101358
"Periodensystem",?,?,101040
"Blockchain",?,?,100517
"Malta",?,?,100215
"Liliane Bettencourt",?,?,99033
"Jupiter Ascending",?,?,98804
"Elyas M’Barek",?,?,98705
"Nationaldemokratische Partei Deutschlands",?,?,98068
"Lupus erythematodes",?,?,97324
"Entführung des Flugzeugs „Landshut“",?,?,96865
"Christlich-Soziale Union in Bayern",?,?,96624
"Sebastian Kurz",?,?,96028
"Kroatien",?,?,95835
"München",?,?,95487
"Kanada",?,?,95396
"Mireille Mathieu",?,?,95237
"Fibromyalgie",?,?,94532
"Liste der Großstädte in Deutschland",?,?,94406
"Fußball-Weltmeisterschaft 2018",?,?,94007
"Ursula von der Leyen",?,?,93945
"Bud Spencer",?,?,93630
"Albert Speer junior",?,?,93574
"Emilia Clarke",?,?,93132
"Luftmine",?,?,92488
"Rogue One: A Star Wars Story",?,?,92441
"Elisabeth II.",?,?,92079
"Bundesregierung (Deutschland)",?,?,92013
"Wien",?,?,91648
"Veronica Ferres",?,?,91451
"Grey’s Anatomy",?,?,91441
"Alien: Covenant",?,?,91389
"Verwandtschaftsbeziehung",?,?,91342
"Bundestagswahl 2017/Umfragen und Prognosen",?,?,91144
"Prison Break",?,?,91135
"Suits (Fernsehserie)",?,?,90932
"Friedrich A. von Hayek-Gesellschaft",?,?,90847
"Volksrepublik China",?,?,90652
"Exodus: Götter und Könige",?,?,90291
"Vereinigtes Königreich",?,?,89634
"Helmut Kohl",?,?,89252
"Ralf Dümmel",?,?,89048
"FC Bayern München",?,?,88876
"Atlantische Hurrikansaison 2017",?,?,88569
"Nordrhein-Westfalen",?,?,88326
"Norwegen",?,?,88046
"Klaas Heufer-Umlauf",?,?,87872
"Esther Schweins",?,?,87793
"Indien",?,?,87741
"Polen",?,?,87675
"Bares für Rares",?,?,86919
"Deutsche Bahn",?,?,86296
"Jan Josef Liefers",?,?,86165
"Liberal-Konservative Reformer",?,?,86114
"Mila Kunis",?,?,86025
"Tom Cruise",?,?,85926
"Island",?,?,85470
"Fraktion (Politik)",?,?,85373
"Liste der Länder Europas",?,?,84936
"Niederlande",?,?,84726
"Supernatural",?,?,84636
"Birgit Schrowange",?,?,84543
"Koreakrieg",?,?,84473
"Islamisches Opferfest",?,?,84108
"Konfektionsgröße",?,?,84061
"Figuren aus dem Marvel-Universum",?,?,83862
"Hochzeitstag",?,?,83560
"Bundestagswahl 2002",?,?,83357
"Rick and Morty",?,?,83294
"Liberalismus",?,?,83262
"Claus Strunz",?,?,83111
"Der Pate (Film)",?,?,83108
"Jugend ohne Gott (2017)",?,?,83068
"Kingsman: The Secret Service",?,?,83053
"Türkei",?,?,82119
"David Odonkor",?,?,82086
"Google Übersetzer",?,?,81551
"Google",?,?,81158
"Luciano Pavarotti",?,?,81083
"Bedingungsloses Grundeinkommen",?,?,80899
"Harry Potter",?,?,80895
"Anastacia",?,?,80577
"Frank Thelen",?,?,80576
"Gilberto Rodríguez Orejuela",?,?,80384
"Guardians of the Galaxy Vol. 2",?,?,80218
"Rafael Nadal",?,?,79984
"Jackie Chan",?,?,79835
"Irland",?,?,79604
"Game of Thrones/Episodenliste",?,?,79431
"House of Cards (Fernsehserie)",?,?,79404
"The Circle (2017)",?,?,79124
"Frankfurt am Main",?,?,79101
"Kit Harington",?,?,79085
"Blake Heron",?,?,78919
"Napoleon Bonaparte",?,?,78881
"Meghan Markle",?,?,78601
"Liste der deutschen Bundesregierungen",?,?,78539
"Präsident des Deutschen Bundestages",?,?,78515
"Hanns Martin Schleyer",?,?,78384
"Mick Jagger",?,?,78321
"Köln",?,?,78174
"Philipp Rösler",?,?,77883
"Elon Musk",?,?,77401
"Jeannine Michaelsen",?,?,77391
"Incoterms",?,?,77388
"Josef Mengele",?,?,77287
"LiMux",?,?,77087
"Rose Leslie",?,?,76933
"Vagina",?,?,76686
"Norbert Lammert",?,?,76593
"Berliner Mauer",?,?,76583
"London",?,?,76536
"Dwayne Johnson",?,?,76512
"Barry Seal (Drogenschmuggler)",?,?,76052
"Rote Armee Fraktion",?,?,75974
"Jennifer Lawrence",?,?,75765
"Ethylenglycol",?,?,75729
"Albert Einstein",?,?,75570
"Vietnam",?,?,75513
"Schweden",?,?,75405
"Klaus Kinski",?,?,74835
"Baden-Württemberg",?,?,74637
"Gregor Gysi",?,?,74322
"Kölner Dom",?,?,74081
"Vampire Diaries",?,?,74066
"The Handmaid’s Tale (Fernsehserie)",?,?,73980
"Japan",?,?,73963
"Pamir (Schiff)",?,?,73955
"Crystal Harris",?,?,73821
"Vereinte Nationen",?,?,73694
"Bundestagswahl 1998",?,?,73615
"NATO",?,?,73555
"Islamischer Staat (Organisation)",?,?,73486
"Franz Müntefering",?,?,73151
"Israel",?,?,72919
"Kabinett Merkel III",?,?,72743
"RMS Titanic",?,?,72528
"Mauritius",?,?,72370
"Braveheart (Film)",?,?,72091
"Johann Wolfgang von Goethe",?,?,71795
"Schutzart",?,?,71784
"Marietta Slomka",?,?,71743
"Holger Czukay",?,?,71692
"Robert De Niro",?,?,71659
"Affäre Gauland",?,?,71648
"Joko Winterscheidt",?,?,71524
"Diana, Princess of Wales",?,?,71425
"Stanislaw Jewgrafowitsch Petrow",?,?,71041
"RAF Camora",?,?,70915
"Horst Seehofer",?,?,70896
"Hand-Fuß-Mund-Krankheit",?,?,70868
"Edge of Tomorrow",?,?,70868
"Internet Movie Database",?,?,70748
"Ruth Moschner",?,?,70701
"Tote Mädchen lügen nicht (Fernsehserie)",?,?,70672
"Goiânia-Unfall",?,?,70645
"Zweitstimme",?,?,70594
"Voyager 1",?,?,70555
"Ed Sheeran",?,?,70539
"Michael Jackson",?,?,70505
"Tuberkulose",?,?,70431
"The Kelly Family",?,?,70371
"Unionsparteien",?,?,70367
"Orange Is the New Black",?,?,70174
"Liste der Staaten der Erde",?,?,70065
"VW Golf VII",?,?,70057
"Bruce Lee",?,?,69921
"Nationalsozialistische Deutsche Arbeiterpartei",?,?,69905
"Borderline-Persönlichkeitsstörung",?,?,69739
"Alicia Vikander",?,?,69725
"Leipzig",?,?,69614
"Freie Wähler (Bundesvereinigung)",?,?,69583
"Florida",?,?,69400
"Marxistisch-Leninistische Partei Deutschlands",?,?,69098
"Aydan Özoğuz",?,?,69061
"Blade Runner",?,?,69051
"Dänemark",?,?,69027
"Piratenpartei Deutschland",?,?,69022
"Leonardo DiCaprio",?,?,68940
"Abtreibung",?,?,68617
"Luxemburg",?,?,68602
"Channing Tatum",?,?,68554
"Geschlechtsverkehr",?,?,68463
"Paul Walker",?,?,68406
"Tim Curry",?,?,68344
"Cristiano Ronaldo",?,?,68185
"Land (Deutschland)",?,?,68184
"Breaking Bad",?,?,68182
"Steve Jobs",?,?,68096
"Saudi-Arabien",?,?,68024
"Abgasnorm",?,?,67962
"Nordkoreanisches Kernwaffenprogramm",?,?,67919
"Tschechien",?,?,67885
"Sicario (2015)",?,?,67861
"Holocaust",?,?,67641
"Weimarer Republik",?,?,67590
"Die Höhle der Löwen",?,?,67520
"Albert Speer",?,?,67510
"Niedersachsen",?,?,67444
"Steffen Henssler",?,?,67177
"Ivan Bogdanov",?,?,66895
"Griechisches Alphabet",?,?,66881
"Liste der ältesten Menschen",?,?,66843
"Jannis Niewöhner",?,?,66742
"Stranger Things",?,?,66709
"Liste der Präsidenten der Vereinigten Staaten",?,?,66649
"Vulva",?,?,66488
"Apocalypse Now",?,?,66353
"Autismus",?,?,66350
"Sandra Maischberger",?,?,66210
"Rumänien",?,?,66140
"Schizophrenie",?,?,66054
"Emilia Schüle",?,?,66028
"BDSM",?,?,65987
"Marilyn Monroe",?,?,65775
"Mexiko",?,?,65775
"Bali",?,?,65774
"YouTube",?,?,65732
"H- und P-Sätze",?,?,65696
"Tag der Deutschen Einheit",?,?,65628
"UEFA Champions League",?,?,65557
"Air Berlin",?,?,65470
"Two and a Half Men",?,?,65426
"Andrea Berg",?,?,65414
"IPhone",?,?,65410
"Willy Brandt",?,?,65327
"Gilmore Girls",?,?,65292
"Katharina Böhm",?,?,65285
"Bruce Darnell",?,?,65211
"Neuseeland",?,?,65123
"Paris Saint-Germain",?,?,65057
"James Bond",?,?,65038
"Eminem",?,?,64954
"Roger Federer",?,?,64925
"Liste der denkmalgeschützten Objekte in Baden (Niederösterreich)",?,?,64855
"Westworld (Fernsehserie)",?,?,64780
"Peter Dinklage",?,?,64741
"Airbus A380",?,?,64698
"Südkorea",?,?,64664
"Jean-Paul Belmondo",?,?,64654
"Kingsman: The Golden Circle",?,?,64622
"Dienstgrade der Bundeswehr",?,?,64281
"Star Trek",?,?,64243
"Opposition",?,?,64215
"Morbus Crohn",?,?,64148
"A4-Format",?,?,64120
"Erststimme",?,?,64056
"Liechtenstein",?,?,63976
"Gedeon Burkhard",?,?,63936
"Outlander (Fernsehserie)",?,?,63847
"Instagram",?,?,63759
"Facebook",?,?,63749
"Natalie Portman",?,?,63673
"Maybrit Illner",?,?,63588
"Liste der 500 reichsten Deutschen",?,?,63272
"Portugal",?,?,63165
"Navy CIS",?,?,63160
"Direktmandat",?,?,63037
"Cassini-Huygens",?,?,62963
"Griechenland",?,?,62949
"St. Martin (Insel)",?,?,62936
"Dieter Bohlen",?,?,62899
"Sophia Thomalla",?,?,62786
"Bushido (Rapper)",?,?,62715
"Bipolare Störung",?,?,62616
"Zehn Plagen",?,?,62590
"Geiselnahme von München",?,?,62560
"RIN (Rapper)",?,?,62281
"Sardinien",?,?,62077
"Orphan Black",?,?,62064
"Iran",?,?,61888
"Mose",?,?,61822
"Otto Waalkes",?,?,61814
"Gravity (Film)",?,?,61759
"Freiheitsstatue",?,?,61750
"Anna Jurjewna Netrebko",?,?,61724
"Faschismus",?,?,61544
"Friedrich Hehr",?,?,61438
"Die Rosenheim-Cops",?,?,61412
"Star Wars: Episode I – Die dunkle Bedrohung",?,?,61362
"V-Partei³",?,?,61151
"Gossip Girl",?,?,61077
"Emily Blunt",?,?,61074
"Wolfgang Amadeus Mozart",?,?,60989
"Multiple Sklerose",?,?,60819
"Weibliche Ejakulation",?,?,60616
"Weltwunder",?,?,60609
"Empathie",?,?,60437
"Belgien",?,?,60300
"Gotham (Fernsehserie)",?,?,60256
"Helmut Schmidt",?,?,60247
"Kosovo",?,?,60225
"Richard Anderson (Schauspieler)",?,?,60139
"Anne Will",?,?,60095
"Richard Löwenherz",?,?,60044
"Vin Diesel",?,?,59938
"Miranda Leonhardt",?,?,59893
"Ethanol",?,?,59892
"Angélique Duchemin (Boxerin)",?,?,59780
"Deutsche Demokratische Republik",?,?,59729
"Sex",?,?,59728
"Dreißigjähriger Krieg",?,?,59687
"Paris",?,?,59502
"Slowenien",?,?,59486
"Sky du Mont",?,?,59420
"Wespenspinne",?,?,59405
"Mars (Planet)",?,?,59374
"Georg Kofler",?,?,59183
"Mallorca",?,?,58944
"Bruttoinlandsprodukt",?,?,58934
"Arnold Schwarzenegger",?,?,58927
"187 Strassenbande",?,?,58720
"Borussia Dortmund",?,?,58697
"The Originals (Fernsehserie)",?,?,58678
"Indonesien",?,?,58578
"Unimog 70200",?,?,58549
"AN602",?,?,58433
"Beaufortskala",?,?,58347
"Hessen",?,?,58300
"Sowjetunion",?,?,58295
"Leonardo da Vinci",?,?,58287
"Ungarn",?,?,58223
"Kolumbien",?,?,58209
"Kriminalfall Maria L.",?,?,58143
"Body-Mass-Index",?,?,58119
"Martin Sonneborn",?,?,58058
"UEFA Champions League 2017/18",?,?,57995
"Demokratie",?,?,57937
"Jamaika",?,?,57858
"Christine Neubauer",?,?,57815
"Sido",?,?,57744
"Elisabeth von Österreich-Ungarn",?,?,57734
"Narzissmus",?,?,57733
"Violet Brown",?,?,57700
"Kokain",?,?,57664
"Bugatti Chiron",?,?,57591
"Shameless (US-amerikanische Fernsehserie)",?,?,57575
"Emma Watson",?,?,57463
"Liste der Bundestagswahlkreise 2017",?,?,57439
"YouPorn",?,?,57345
"Universal Serial Bus",?,?,57298
"Dieter Hallervorden",?,?,57137
"11. September",?,?,57060
"Südafrika",?,?,57052
"Kurden",?,?,57047
"Seychellen",?,?,57031
"Jake LaMotta",?,?,56976
"Barry Seal: Only in America",?,?,56955
"Keith Richards",?,?,56941
"Ludwig XIV.",?,?,56805
"Neymar",?,?,56655
"SAP",?,?,56655
"Präambel des Grundgesetzes für die Bundesrepublik Deutschland",?,?,56572
"Eiffelturm",?,?,56529
"Karl Marx",?,?,56529
"Kurdistan",?,?,56433
"The Beatles",?,?,56429
"Erde",?,?,56425
"Grönland",?,?,56419
"Jakobsweg",?,?,56399
"Heiliges Römisches Reich",?,?,56384
"Sachsen",?,?,56322
"Johnny Depp",?,?,56280
"Freimaurerei",?,?,56242
"Konrad Adenauer",?,?,56227
"Hektar",?,?,56216
"Minderheitsregierung",?,?,56201
"MDMA",?,?,56193
"Sri Lanka",?,?,56030
"Rom",?,?,55948
"Down-Syndrom",?,?,55944
"Dresden",?,?,55943
"Stuttgart",?,?,55882
"Elvis Presley",?,?,55872
"Rhein",?,?,55833
"Chinesische Mauer",?,?,55794
"Kanarische Inseln",?,?,55737
"Stephen Hawking",?,?,55726
"Lost (Fernsehserie)",?,?,55699
"Scutum aus Dura Europos",?,?,55679
"Vanessa Mai",?,?,55621
"Große Winkelspinne",?,?,55566
"Masturbation",?,?,55557
"World Trade Center",?,?,55548
"Scrum",?,?,55548
"Bodensee",?,?,55514
"Helga Hahnemann",?,?,55482
"Index der menschlichen Entwicklung",?,?,55479
"Lufthansa",?,?,55405
"Sons of Anarchy",?,?,55402
"Übersetzer",?,?,55395
"Gangster Squad",?,?,55315
"Thüringen",?,?,55298
"Grant Hart",?,?,55264
"Hüter der Erinnerung – The Giver",?,?,55215
"Sonnensystem",?,?,55177
"Klitoris",?,?,55121
"Niki Luftfahrt",?,?,55086
"Niki Lauda",?,?,55047
"Hurrikan Katrina",?,?,55044
"Der Pate – Teil II",?,?,55036
"Christoph Kolumbus",?,?,54997
"Dietmar Bartsch",?,?,54895
"Bahar Kizil",?,?,54858
"Methamphetamin",?,?,54846
"Zehn Gebote",?,?,54799
"John F. Kennedy",?,?,54789
"Kasachstan",?,?,54771
"Modern Family",?,?,54735
"Gardasee",?,?,54712
"Venedig",?,?,54700
"Liste von Pornodarstellerinnen",?,?,54648
"Pirates of the Caribbean: Salazars Rache",?,?,54607
"Zypern",?,?,54604
"Bundeswehr",?,?,54530
"Sylvester Stallone",?,?,54479
"Darren Aronofsky",?,?,54413
"Fluch der Karibik",?,?,54409
"Sigmar Gabriel",?,?,54399
"Joachim Herrmann (CSU)",?,?,54355
"Martin Klempnow",?,?,54324
"Charlotte Würdig",?,?,54292
"Tinder",?,?,54291
"Peter Kraus",?,?,54197
"Rothschild",?,?,54134
"SXTN",?,?,54111
"Walter Becker (Rockmusiker)",?,?,54023
"Hawaii",?,?,54001
"Bones – Die Knochenjägerin",?,?,53992
"Chester Bennington",?,?,53966
"Hexenprozesse von Salem",?,?,53885
"Nena",?,?,53877
"Sherlock (Fernsehserie)",?,?,53799
"Georgien",?,?,53735
"Hawaii Five-0",?,?,53682
"2 Broke Girls",?,?,53655
"Hongkong",?,?,53559
"Schengener Abkommen",?,?,53527
"Koreanische Volksarmee",?,?,53508
"Jason Statham",?,?,53381
"Kreta",?,?,53378
"Bruce Willis",?,?,53374
"Airbus-A320-Familie",?,?,53359
"BMW E90",?,?,53351
"Deutsche Nationalhymne",?,?,53349
"Römisches Reich",?,?,53307
"Otto von Bismarck",?,?,53250
"Kontinent",?,?,53242
"Kuba",?,?,53231
"Todsünde",?,?,53149
"Marokko",?,?,53097
"Freddie Mercury",?,?,53094
"Tupac Shakur",?,?,53083
"Heiko Maas",?,?,52972
"Euro",?,?,52953
"Wolfgang Kubicki",?,?,52921
"Victoria (Vereinigtes Königreich)",?,?,52831
"Albanien",?,?,52731
"Jugend ohne Gott",?,?,52699
"Das Lied von Eis und Feuer",?,?,52584
"Sean Penn",?,?,52572
"Jens Spahn",?,?,52508
"Michael Schumacher",?,?,52492
"Brasilien",?,?,52443
"Finnland",?,?,52431
"Weltkarte",?,?,52420
"Ergebnisse der Bundestagswahlen",?,?,52409
"X-Men (Filmreihe)",?,?,52395
"Emma Stone",?,?,52391
"Taylor Swift",?,?,52379
"Linkin Park",?,?,52350
"Liste mathematischer Symbole",?,?,52345
"Schottland",?,?,52336
"Bundesstaat der Vereinigten Staaten",?,?,52282
"Serbien",?,?,52267
"Death in Paradise",?,?,52255
"Death Note",?,?,52188
"Kommunismus",?,?,52140
"Audrey Hepburn",?,?,52121
"Afghanistan",?,?,52049
"HTTP-Statuscode",?,?,52020
"Guido Westerwelle",?,?,51994
"Erwin Hagedorn",?,?,51989
"Thailand",?,?,51937
"Ryan Gosling",?,?,51893
"Erich Honecker",?,?,51731
"Linus Förster",?,?,51650
"Stellan Skarsgård",?,?,51646
"Matt Damon",?,?,51593
"Montenegro",?,?,51579
"Der Nebel (Fernsehserie)",?,?,51579
"Bangladesch",?,?,51577
"Islam",?,?,51574
"Dunkirk (2017)",?,?,51572
"Marie Curie",?,?,51474
"Pfeiffer-Drüsenfieber",?,?,51470
"Donau",?,?,51456
"Josefine Preuß",?,?,51427
"Doctor Who",?,?,51342
"Riverdale (Fernsehserie)",?,?,51326
"Barbuda",?,?,51326
"Lockheed Martin F-22",?,?,51314
"Stimmzettel",?,?,51307
"Koalitionsregierungen in Deutschland",?,?,51217
"Boeing 737",?,?,51211
"Amphetamin",?,?,51165
"Hauswinkelspinne",?,?,51110
"Fußball-Weltmeisterschaft",?,?,51102
"Carolin Kebekus",?,?,51100
"Französische Revolution",?,?,51088
"Manuel Neuer",?,?,51050
"Star Wars: Das Erwachen der Macht",?,?,51021
"Rheinland-Pfalz",?,?,50983
"Berlin – Tag & Nacht",?,?,50968
"Fargo (Fernsehserie)",?,?,50953
"Deutsches Kaiserreich",?,?,50864
"Buddhismus",?,?,50840
"Maria Stuart",?,?,50839
"Fraktion (Bundestag)",?,?,50827
"Populismus",?,?,50796
"BMW",?,?,50773
"Kap Verde",?,?,50624
"Barcelona",?,?,50610
"Ökologisch-Demokratische Partei",?,?,50577
"Depression",?,?,50560
"Markus Lanz",?,?,50548
"Virtual Private Network",?,?,50547
"Ignazio Cassis",?,?,50502
"Sandy Mölling",?,?,50487
"Ferdinand von Schirach",?,?,50442
"Prag",?,?,50404
"Korsika",?,?,50399
"Los Angeles",?,?,50264
"Bilderberg-Konferenz",?,?,50257
"Madeira",?,?,50153
"Ägypten",?,?,50151
"Waleri Grigorjewitsch Assapow",?,?,50144
"Apple",?,?,50094
"Rammstein",?,?,50088
"Get Out",?,?,49950
"Liste der Kfz-Nationalitätszeichen",?,?,49938
"Shania Twain",?,?,49807
"Kylian Mbappé",?,?,49800
"Krätze",?,?,49772
"Dirk Hafemeister",?,?,49740
"Primzahl",?,?,49704
"Südtirol",?,?,49691
"Charlie Sheen",?,?,49654
"Maronen-Röhrling",?,?,49633
"Tom Hardy",?,?,49518
"Deutsche Mitte",?,?,49481
"Landtagswahl in Niedersachsen 2017",?,?,49446
"Saidschitzer Bitterwasser",?,?,49436
"Otto Wanz",?,?,49401
"Thomas Tuchel",?,?,49396
"Sean Connery",?,?,49368
"Peru",?,?,49345
"Magnetresonanztomographie",?,?,49286
"Pedro Pascal",?,?,49281
"Medellín-Kartell",?,?,49256
"Sandra Bullock",?,?,49137
"Julian Nagelsmann",?,?,49126
"Raspberry Pi",?,?,49107
"Münster",?,?,49058
"Syrien",?,?,49057
"Empire State Building",?,?,49053
"James Dean",?,?,49048
"Weltbevölkerung",?,?,49040
"Star Wars: Die letzten Jedi",?,?,48998
"Karl der Große",?,?,48986
"Afrika",?,?,48982
"Bundestagswahl 1994",?,?,48965
"Pest",?,?,48957
"Harry Potter (Filmreihe)",?,?,48927
"Ukraine",?,?,48900
"Mount Everest",?,?,48867
"Bulgarien",?,?,48867
"Tesla, Inc.",?,?,48863
"Selena Gomez",?,?,48834
"Agnostizismus",?,?,48762
"Volkswagen AG",?,?,48663
"Mercedes-Benz Baureihe 204",?,?,48617
"Litauen",?,?,48585
"Hannover",?,?,48558
"Shutter Island (Film)",?,?,48494
"Joachim Sauer",?,?,48398
"Hashimoto-Thyreoiditis",?,?,48349
"The Strain (Fernsehserie)",?,?,48316
"Neuer Wein",?,?,48234
"Heidi Klum",?,?,48204
"Nürnberg",?,?,48196
"Ville de Paris (Schiff, 1764)",?,?,48135
"Liste der Tatort-Folgen",?,?,48126
"Große Koalition",?,?,48116
"Akif Pirinçci",?,?,48019
"Assassin’s Creed",?,?,47934
"Twin Peaks",?,?,47782
"Monaco",?,?,47781
"Estland",?,?,47742
"Alice Merton",?,?,47713
"Gemeiner Riesenschirmling",?,?,47664
"Lena Headey",?,?,47651
"Eichhörnchen",?,?,47609
"Roy Lichtenstein",?,?,47593
"Andorra",?,?,47586
"Katja Suding",?,?,47570
"Lady Gaga",?,?,47534
"How to Get Away with Murder",?,?,47507
"Robin Williams",?,?,47474
"Jennifer Aniston",?,?,47439
"Penis",?,?,47410
"Buchstabiertafel",?,?,47406
"Deutsche Sprache",?,?,47350
"William Wallace",?,?,47342
"Gold",?,?,47288
"Mensch",?,?,47248
"Christian Bale",?,?,47235
"Tom Hanks",?,?,47211
"Deutsch",?,?,47197
"Kernwaffe",?,?,47154
"Al Pacino",?,?,47136
"September 2017",?,?,47028
"GSG 9 der Bundespolizei",?,?,46964
"Schleswig-Holstein",?,?,46929
"Scientology",?,?,46842
"Atombombenabwürfe auf Hiroshima und Nagasaki",?,?,46839
"Liste der Darsteller der Fernsehserie Game of Thrones",?,?,46831
"Reformationstag",?,?,46809
"Liste der Länder nach Bruttoinlandsprodukt",?,?,46801
"Johnny Cash",?,?,46757
"Maisie Williams",?,?,46737
"Amyotrophe Lateralsklerose",?,?,46728
"Herpes Zoster",?,?,46722
"Annabelle 2",?,?,46653
"Android (Betriebssystem)",?,?,46598
"Illuminatenorden",?,?,46567
"Liste von Serienmördern",?,?,46562
"Mittelalter",?,?,46558
"Bundestagswahlrecht",?,?,46549
"Black Mirror (Fernsehserie)",?,?,46539
"Homeland (Fernsehserie)",?,?,46513
"Alarm für Cobra 11 – Die Autobahnpolizei",?,?,46512
"Newton (Einheit)",?,?,46510
"Goldener Schnitt",?,?,46461
"Sloane Stephens",?,?,46451
"Thomas Middelhoff",?,?,46446
"Flughafen Berlin Brandenburg",?,?,46442
"Mark Wahlberg",?,?,46407
"Sternzeichen",?,?,46364
"Bibiana Steinhaus",?,?,46256
"Heinz Strunk",?,?,46219
"Brandenburg",?,?,46189
"Lionel Messi",?,?,46177
