Page,Edits,Editors,Views
"Mormonentum",?,?,54836
"Guido Wolf",?,?,54812
"Johnny Galecki",?,?,54728
"H- und P-Sätze",?,?,54696
"Goldener Schnitt",?,?,54680
"Boeing 747",?,?,54649
"Morgan Freeman",?,?,54626
"Die Bestimmung – Allegiant",?,?,54623
"Vietnam",?,?,54594
"Alan Rickman",?,?,54581
"Wotan Wilke Möhring",?,?,54570
"Der Herr der Ringe (Filmtrilogie)",?,?,54567
"Donau",?,?,54538
"Der große Gatsby",?,?,54510
"Hulk Hogan",?,?,54480
"Rachel McAdams",?,?,54464
"The Wolf of Wall Street (2013)",?,?,54405
"Bulgarien",?,?,54405
"Chuck Norris",?,?,54371
"Anders Behring Breivik",?,?,54367
"Nationalsozialistische Deutsche Arbeiterpartei",?,?,54317
"Aluminium",?,?,54287
"Mittelalter",?,?,54285
"Bruce Willis",?,?,54279
"Tupac Shakur",?,?,54240
"Georgien",?,?,54196
"Deutsche Nationalhymne",?,?,54179
"BMW 3er",?,?,54123
"Mond",?,?,54111
"Nürnberg",?,?,54102
"Fußball-Weltmeisterschaft 2014",?,?,54080
"Carolin Kebekus",?,?,54011
"Nikola (Fernsehserie)",?,?,53984
"Liste der 500 reichsten Deutschen",?,?,53951
"Hektar",?,?,53872
"Klitoris",?,?,53854
"Rote Armee Fraktion",?,?,53833
"Leonardo da Vinci",?,?,53788
"Alpiner Skiweltcup 2015/16",?,?,53786
"Blood Diamond",?,?,53754
"Lobotomie",?,?,53692
"Lawrence von Arabien (Film)",?,?,53675
"Freimaurerei",?,?,53660
"Glucose",?,?,53620
"Björn Höcke",?,?,53554
"Sofia Helin",?,?,53494
"Nikola Tesla",?,?,53480
"Zika-Virus",?,?,53469
"Wahl zum 19. Deutschen Bundestag",?,?,53420
"Benedict Cumberbatch",?,?,53369
"Deutsches Kaiserreich",?,?,53345
"Selena Gomez",?,?,53287
"Eritrea",?,?,53234
"Grönland",?,?,53194
"Maria Stuart",?,?,53141
"Marilyn Monroe",?,?,53133
"Acetonperoxid",?,?,53126
"Sean Connery",?,?,53075
"Wonder Woman",?,?,53058
"Todsünde",?,?,53048
"Motsi Mabuse",?,?,53027
"Til Schweiger",?,?,52934
"Venedig",?,?,52924
"Burj Khalifa",?,?,52920
"Mord mit Aussicht",?,?,52918
"Schleswig-Holstein",?,?,52869
"Kim Jong-un",?,?,52866
"Endling",?,?,52826
"Faust. Eine Tragödie.",?,?,52814
"Sexualpraktik",?,?,52812
"Emilia Clarke",?,?,52789
"Sansibar",?,?,52772
"Wentworth Miller",?,?,52764
"Paracetamol",?,?,52740
"Mayim Bialik",?,?,52738
"Macklemore",?,?,52707
"Liste von Android-Versionen",?,?,52694
"Ku-Klux-Klan",?,?,52690
"IPad",?,?,52689
"Armenien",?,?,52663
"IPhone",?,?,52636
"Baschar al-Assad",?,?,52588
"Bremen",?,?,52587
"Die Nacht der Generale",?,?,52546
"Aminosäuren",?,?,52530
"Die Rosenheim-Cops",?,?,52529
"Porsche C88",?,?,52473
"Antoine Demoitié",?,?,52466
"The Voice Kids",?,?,52287
"Ivana Trump",?,?,52284
"Shailene Woodley",?,?,52240
"HTTP-Statuscode",?,?,52221
"Bushido (Rapper)",?,?,52209
"Merlin Rose",?,?,52075
"Liste der größten Metropolregionen der Welt",?,?,52063
"Litauen",?,?,52000
"Karpaltunnelsyndrom",?,?,51902
"Ukraine",?,?,51876
"Firefly – Der Aufbruch der Serenity",?,?,51865
"Harrison Ford",?,?,51831
"Frank Sinatra",?,?,51804
"Namibia",?,?,51767
"Jamie Vardy",?,?,51749
"Christlich Demokratische Union Deutschlands",?,?,51704
"Fackeln im Sturm",?,?,51685
"Police Academy",?,?,51593
"Christi Himmelfahrt",?,?,51581
"Osterei",?,?,51548
"Salafismus",?,?,51514
"Liste der politischen Parteien in Deutschland",?,?,51497
"Stefan Kretzschmar",?,?,51443
"Griechische Mythologie",?,?,51374
"Pippi Langstrumpf",?,?,51373
"Maine-Coon-Katze",?,?,51372
"Alligatoah",?,?,51358
"Fear the Walking Dead",?,?,51310
"Human Development Index",?,?,51260
"Norbert Blüm",?,?,51219
"World Trade Center (PATH-Station)",?,?,51202
"Amsterdam",?,?,51190
"Pest",?,?,51189
"In aller Freundschaft",?,?,51121
"Zustellanweisung",?,?,51091
"Rasseliste",?,?,51087
"Lufthansa",?,?,51071
"Fußball-Europameisterschaft",?,?,51068
"Rob Ford",?,?,51013
"Südtirol",?,?,51007
"Schloss Neuschwanstein",?,?,51007
"Sophia Thomalla",?,?,50980
"Slowenien",?,?,50866
"Miss Marple",?,?,50783
"Scrum",?,?,50750
"Teneriffa",?,?,50715
"Helmut Kohl",?,?,50710
"Liste der Päpste",?,?,50670
"Inglourious Basterds",?,?,50654
"William Shakespeare",?,?,50624
"Abu Bakr al-Baghdadi",?,?,50608
"Crisis (Fernsehserie)",?,?,50554
"Lily Collins",?,?,50548
"Carlo Rola",?,?,50521
"Barock",?,?,50512
"Kommunismus",?,?,50465
"Südkorea",?,?,50450
"K.I.Z",?,?,50355
"Rammstein",?,?,50302
"Joule",?,?,50298
"Agnostizismus",?,?,50281
"Suffragetten",?,?,50266
"Die Eiskönigin – Völlig unverfroren",?,?,50260
"Garry Shandling",?,?,50212
"Bill Clinton",?,?,50209
"Vincent van Gogh",?,?,50171
"Fußball-Bundesliga",?,?,50138
"Tottenham Hotspur",?,?,50130
"Alexander der Große",?,?,50099
"Skins – Hautnah",?,?,50095
"Hauskatze",?,?,50052
"Streptokokken",?,?,50035
"Penis des Menschen",?,?,50021
"Orgasmus",?,?,50019
"Hurenkarrentaler",?,?,50001
"Jakobsweg",?,?,49951
"Hail, Caesar!",?,?,49920
"Friedrich Schiller",?,?,49856
"Der Hobbit (Filmtrilogie)",?,?,49847
"Epilepsie",?,?,49836
"Bruno Ganz",?,?,49815
"Chronisch obstruktive Lungenerkrankung",?,?,49811
"Der Räuber Hotzenplotz",?,?,49733
"Sherlock Holmes",?,?,49720
"Watt (Einheit)",?,?,49698
"Nationalsozialistischer Untergrund",?,?,49678
"Bodensee",?,?,49634
"Whisky",?,?,49633
"Franziskus (Papst)",?,?,49496
"The Lucky One – Für immer der Deine",?,?,49426
"Edelstahl",?,?,49408
"Umsatzsteuer-Identifikationsnummer",?,?,49395
"Inception",?,?,49385
"T. E. Lawrence",?,?,49355
"Ammoniak",?,?,49294
"Augsburg",?,?,49194
"Methylphenidat",?,?,49165
