Page,Edits,Editors,Views
"Unix-Shell",0,0,119518
"Jürgen Klopp",64,34,119405
"Supernatural",?,?,119189
"The Flash (Fernsehserie)",?,?,118898
"The Visit (Horrorfilm)",?,?,118815
"Bayern",?,?,118219
"Police Academy",?,?,117740
"Deutsche Wiedervereinigung",?,?,117585
"Köln",?,?,117199
"Google",?,?,116922
"Alternative für Deutschland",?,?,115761
"American Horror Story",?,?,115275
"Parkinson-Krankheit",?,?,113822
"Descendants – Die Nachkommen",?,?,113543
"Jochen Schweizer (Unternehmer)",?,?,113471
"Nirvana (Band)",?,?,113274
"Italien",?,?,113194
"Europa",?,?,113059
"Johnny Depp",?,?,112926
"Der Marsianer – Rettet Mark Watney",?,?,112456
"Kanada",?,?,111811
"Würfelquallen",?,?,111376
"Sarah Connor",?,?,111191
"Nationalfeiertag (Österreich)",?,?,111009
"Stefan Effenberg",?,?,110798
"Stefan Raab",?,?,110366
"Vin Diesel",?,?,110046
"Till Lindemann",?,?,110000
"Vampire Diaries",?,?,109975
"David Garrett",?,?,109378
"Hand-Fuß-Mund-Krankheit",?,?,109321
"Konfektionsgröße",?,?,109238
"Pretty Little Liars",?,?,109188
"Königsteiner Schlüssel",?,?,108530
"Christoph Waltz",?,?,108343
"How to Get Away with Murder",?,?,108166
"München",?,?,108056
"Two and a Half Men",?,?,108053
"Wien",?,?,107806
"Facebook",?,?,107681
"Island",?,?,107670
"Figuren aus dem Marvel-Universum",?,?,107512
"Frank Thelen",?,?,107443
"Tuberkulose",?,?,107170
"Jurassic World",?,?,107056
"Afghanistan",?,?,105904
"Daniele Ganser",?,?,105878
"Borderline-Persönlichkeitsstörung",?,?,105580
"Hand of God (Fernsehserie)",?,?,105402
"VW-Abgasskandal",?,?,104746
"Narcos",?,?,104200
"Mount Everest",?,?,103326
"Volksrepublik China",?,?,102822
"James Bond 007: Ein Quantum Trost",?,?,102746
"Polen",?,?,102731
"Malta",?,?,102716
"Til Schweiger",?,?,102700
"Silbermond",?,?,102303
"Transformers (Film)",?,?,102249
"Indien",?,?,102084
"Fack ju Göhte",?,?,101880
"Baschar al-Assad",?,?,101663
"Fack ju Göhte 2",?,?,101335
"FC Bayern München",?,?,101195
"After Earth",?,?,100669
"True Detective",?,?,100503
"Bipolare Störung",?,?,100461
"Daniela Katzenberger",?,?,100405
"Irland",?,?,100173
"Gerd Müller",?,?,100031
"Geschwindigkeitsindex",?,?,100011
"Israel",?,?,99904
"Internet Movie Database",?,?,99795
"Leonardo DiCaprio",?,?,99774
"Sex",?,?,99080
"Bundeskanzler (Deutschland)",?,?,98458
"Niederlande",?,?,98118
"Gotham (Fernsehserie)",?,?,98114
"Liste der Länder Europas",?,?,97534
"Iran",?,?,97227
"G7",?,?,97167
"Vagina",?,?,97017
"Sean Connery",?,?,96741
"Schizophrenie",?,?,96535
"Kaley Cuoco",?,?,96509
"London",?,?,96497
"Prager Rathausuhr",?,?,96379
"Homeland (Fernsehserie)",?,?,96176
"Zurück in die Zukunft III",?,?,95888
"Denis Cuspert",?,?,95780
"Schweden",?,?,95695
"Liste der Großstädte in Deutschland",?,?,94920
"Berlin – Tag & Nacht",?,?,94423
"Liste der IPA-Zeichen",?,?,94243
"Adele (Sängerin)",?,?,94202
"Fargo (Fernsehserie)",?,?,94041
"Sido",?,?,93870
"Krätze",?,?,93200
"Myanmar",?,?,93179
"Frankfurt am Main",?,?,93112
"Eritrea",?,?,93103
"Maureen O’Hara",?,?,93093
"Amyotrophe Lateralsklerose",?,?,92949
"Paul Walker",?,?,92719
"DeLorean DMC-12",?,?,92502
"Sophia Thomalla",?,?,92170
"Allerheiligen",?,?,91569
"Vereinigtes Königreich",?,?,91556
"Charlotte Roche",?,?,91552
"Pfeiffer-Drüsenfieber",?,?,90682
"Martin Luther",?,?,90447
"Spanien",?,?,90426
"Neuseeland",?,?,90359
"Figuren aus James-Bond-Filmen",?,?,90329
"VW EA189",?,?,89914
"A4-Format",?,?,89164
"Helene Fischer",?,?,89135
"Nordrhein-Westfalen",?,?,88941
"Namika",?,?,88653
"Verwandtschaftsbeziehung",?,?,88159
"Birgit Doll",?,?,87259
"Jennifer Lawrence",?,?,87245
"Klaus Kinski",?,?,87110
"Robert Geiss",?,?,86815
"Johann Wolfgang von Goethe",?,?,86728
"Gregor Gysi",?,?,86594
"Michael Jackson",?,?,86289
"Joko Winterscheidt",?,?,86080
"Jason Statham",?,?,85894
"YouTube",?,?,85536
"Mars (Planet)",?,?,85514
"Er ist wieder da (Film)",?,?,85492
"Robert Louis-Dreyfus",?,?,85416
"Lea Thompson",?,?,85377
"Volkswagen",?,?,85255
"Albert Einstein",?,?,84822
"Maze Runner – Die Auserwählten im Labyrinth",?,?,84556
"Napoleon Bonaparte",?,?,84505
"Hämorrhoiden",?,?,84459
"Cuticula",?,?,84458
"Oliver Masucci",?,?,84381
"Deutsche Demokratische Republik",?,?,84091
"Everest (2015)",?,?,84017
"Japan",?,?,83967
"Violetta (Fernsehserie)",?,?,83935
"Hawaii Five-0",?,?,83843
"Kaki",?,?,83628
"Aylin Tezel",?,?,83623
"Steve Jobs",?,?,83526
"Dexter (Fernsehserie)",?,?,83379
"Robert De Niro",?,?,83335
"Under the Dome (Fernsehserie)",?,?,83236
"John Lennon",?,?,82827
"Monica Bellucci",?,?,82488
"Bushido (Rapper)",?,?,82239
"Sarah Kern",?,?,82032
"Geschlechtsverkehr",?,?,82026
"Justin Bieber",?,?,81845
"Die Verurteilten",?,?,81773
"Autismus",?,?,81665
"Depression",?,?,81610
"Ina Weisse",?,?,81601
"Argo (Film)",?,?,81472
"Avengers: Age of Ultron",?,?,81471
"Ena Kadic",?,?,81392
"Land (Deutschland)",?,?,81337
"Quitte",?,?,81336
"Kosovo",?,?,81220
"Kroatien",?,?,80902
"Baden-Württemberg",?,?,80710
"Ausländerkriminalität",?,?,80621
"Chlamydien",?,?,80612
"Incoterms",?,?,80493
"NATO",?,?,80350
"American Football",?,?,80285
"Prison Break",?,?,80171
"Alicia Silverstone",?,?,79402
"Wanda (Band)",?,?,79133
"Islam",?,?,79104
"Harrison Ford",?,?,78847
"Fußball-Weltmeisterschaft 2006",?,?,78843
"Navy CIS",?,?,78699
"Griechisches Alphabet",?,?,78544
"Euro",?,?,78515
"Albanien",?,?,78420
"Vermisst – Alexandra Walch, 17",?,?,78383
"Singapur",?,?,78373
"Eminem",?,?,78049
"Empathie",?,?,77994
"Matt Damon",?,?,77891
"Morbus Crohn",?,?,77754
"Belgien",?,?,77447
"Liste der Disney-Filme",?,?,77359
"Cara Delevingne",?,?,77330
"Bundespräsident (Deutschland)",?,?,77321
"How I Met Your Mother",?,?,77270
"Downton Abbey",?,?,77202
"San Andreas (Film)",?,?,77076
"Liste der Staaten der Erde",?,?,76449
"Ammoniak",?,?,76401
"Dieter Bohlen",?,?,76356
"Ursula von der Leyen",?,?,76346
"Dresden",?,?,76308
"Bruce Willis",?,?,76227
"Sons of Anarchy",?,?,75972
"Norwegen",?,?,75937
"Die Höhle der Löwen",?,?,75787
"Cristiano Ronaldo",?,?,75661
"Kaukasischer Owtscharka",?,?,75560
"Unglück am Mount Everest (1996)",?,?,75512
"Shia LaBeouf",?,?,75465
"Megan Fox",?,?,75298
"Inka Bause",?,?,75238
"Tschechien",?,?,74628
"Die Rückkehr der Jedi-Ritter",?,?,74574
"RMS Titanic",?,?,74405
"Wolfgang Schäuble",?,?,74334
"WhatsApp",?,?,74094
"Taxi Driver (1976)",?,?,74073
"Vulva",?,?,73928
"Kasachstan",?,?,73913
"Liechtenstein",?,?,73822
"Thomas F. Wilson",?,?,73799
"Doctor Who",?,?,73680
"BDSM",?,?,73649
"Rugby-Union-Regeln",?,?,73648
"Gilmore Girls",?,?,73286
"Dwayne Johnson",?,?,73020
"Rumänien",?,?,72904
"Scharlach",?,?,72842
"Emilia Clarke",?,?,72799
"Ausgangsschrift",?,?,72738
"Deutsche Nationalhymne",?,?,72688
"Vereinte Nationen",?,?,72661
"Luxemburg",?,?,72660
"Das perfekte Verbrechen",?,?,72638
"2 Broke Girls",?,?,72542
"Ländervorwahlliste sortiert nach Nummern",?,?,72521
"Vural Öger",?,?,72473
"Deutsche Fußballnationalmannschaft",?,?,72322
"Arnold Schwarzenegger",?,?,72235
"Indonesien",?,?,72078
"Arrow (Fernsehserie)",?,?,72030
"Ironman Hawaii",?,?,71856
"Criminal Minds",?,?,71828
"Universal Serial Bus",?,?,71721
"Liste mathematischer Symbole",?,?,71551
"Cortex",?,?,71471
"Wolfgang Amadeus Mozart",?,?,71317
"Montenegro",?,?,71197
"Osteopathie (Alternativmedizin)",?,?,71192
"Klaas Heufer-Umlauf",?,?,71155
"YouPorn",?,?,70913
"Asterix",?,?,70767
"Absinth",?,?,70765
"Sahra Wagenknecht",?,?,70379
"Donald Trump",?,?,70245
"Airbus A380",?,?,70227
"Lena Meyer-Landrut",?,?,70150
"Eiffelturm",?,?,70043
"Anthony Hopkins",?,?,69974
"The Big Bang Theory/Episodenliste",?,?,69914
"BMW",?,?,69766
"Wladimir Wladimirowitsch Putin",?,?,69674
"Landtags- und Gemeinderatswahl in Wien 2015",?,?,69575
"Hashimoto-Thyreoiditis",?,?,69510
"Orange Is the New Black",?,?,69418
"The Fast and the Furious (Filmreihe)",?,?,69375
"Leipzig",?,?,69352
"Fibromyalgie",?,?,69278
"Slowenien",?,?,69251
"Tamme Hanken",?,?,69233
"Barack Obama",?,?,69221
"Michael Fassbender",?,?,69172
"Dänemark",?,?,69146
"Emma Watson",?,?,68900
"Christiane Paul",?,?,68825
"The Strain (Fernsehserie)",?,?,68768
"Masturbation",?,?,68752
"Instagram",?,?,68622
"Pierce Brosnan",?,?,68587
"Frauke Petry",?,?,68381
"James Bond 007 – Casino Royale",?,?,68336
"Emma Schweiger",?,?,68334
"Michelle (Sängerin)",?,?,68299
"H- und P-Sätze",?,?,68262
"Robin Schulz",?,?,68224
"Sinus und Kosinus",?,?,68211
"Michael Schumacher",?,?,68196
"Paris",?,?,68166
"Metallica",?,?,68006
"James Bond 007: Skyfall",?,?,67952
"Departed – Unter Feinden",?,?,67740
"Christoph Kolumbus",?,?,67622
"Kleinschnittger F 125",?,?,67616
"Crossing Lines",?,?,67446
"Nicki Minaj",?,?,67424
"Edelkastanie",?,?,67409
"Medulla",?,?,67342
"Hellmuth Karasek",?,?,67315
"Ungarn",?,?,67307
"Sicario (2015)",?,?,67242
"Niedersachsen",?,?,67028
"Saudi-Arabien",?,?,66990
"Primzahl",?,?,66983
"Hashtag",?,?,66934
"Mond",?,?,66642
"Snapchat",?,?,66563
"Das Schweigen der Lämmer (Film)",?,?,66464
"Nirvana/Diskografie",?,?,66456
"Bob Ross (Maler)",?,?,66440
"Nobelpreis",?,?,66415
"Body-Mass-Index",?,?,66339
"Erde",?,?,66332
"Weltwunder",?,?,66315
"Ethanol",?,?,66288
"Jan Frodeno",?,?,66218
"BMW E90",?,?,66203
"Schengener Abkommen",?,?,66094
"Das Imperium schlägt zurück",?,?,66093
"Die Schwarzwaldklinik",?,?,66047
"Jella Haase",?,?,65970
"Justin Trudeau",?,?,65901
"Bones – Die Knochenjägerin",?,?,65900
"Die Tribute von Panem – Mockingjay Teil 1",?,?,65807
"Schutzart",?,?,65712
"Faust. Eine Tragödie.",?,?,65676
"MDMA",?,?,65671
"Elvis Presley",?,?,65660
"Android (Betriebssystem)",?,?,65657
"Mad Max: Fury Road",?,?,65610
"Gossip Girl",?,?,65571
"Brasilien",?,?,65523
"Stuttgart",?,?,65522
"Liste von Apfelsorten",?,?,65272
"Cookie",?,?,65270
"Roger Moore",?,?,65188
"Tinder",?,?,65181
"Sylvester Stallone",?,?,65107
"Will Smith",?,?,65072
"Lucas Cordalis",?,?,64915
"Kim Kardashian",?,?,64826
"Lichtgeschwindigkeit",?,?,64819
"Liverpool",?,?,64716
"Freimaurerei",?,?,64663
"Mauritius",?,?,64630
"Antoine Monot, Jr.",?,?,64609
"Johnny Galecki",?,?,64592
"Chronisch obstruktive Lungenerkrankung",?,?,64488
"Robin Williams",?,?,64475
"R.E.D. 2",?,?,64372
"Griechenland",?,?,64333
"Herpes Zoster",?,?,64140
"Lungenembolie",?,?,64005
"Oktoberfest",?,?,63944
"Angelina Jolie",?,?,63841
"Liste der Präsidenten der Vereinigten Staaten",?,?,63819
"Bruttoinlandsprodukt",?,?,63697
"Welterbe in Italien",?,?,63659
"Selena Gomez",?,?,63629
"Französische Revolution",?,?,63565
"RAL-Farbe",?,?,63533
"Quentin Tarantino",?,?,63497
"Sherlock (Fernsehserie)",?,?,63278
"Terroranschläge am 11. September 2001",?,?,63262
"Dreißigjähriger Krieg",?,?,63246
"Thermomix",?,?,63228
"Penis",?,?,63221
"Gisela Werler",?,?,63209
"Mondfisch",?,?,63197
"Fritz Bauer",?,?,63105
"Romy Schneider",?,?,63087
"Dove Cameron",?,?,63063
"Portugal",?,?,63036
"Tatort (Fernsehreihe)",?,?,63028
"Revenge (Fernsehserie)",?,?,63007
"Newton (Einheit)",?,?,62983
"The Mentalist",?,?,62969
"Die Fantastischen Vier",?,?,62931
"Skype",?,?,62923
"Claudia Wells",?,?,62893
"Lost (Fernsehserie)",?,?,62774
"Liv und Maddie",?,?,62750
"Köln 50667",?,?,62713
"Fußball-Weltmeisterschaft",?,?,62699
"Asylrecht (Deutschland)",?,?,62588
"Diabetes mellitus",?,?,62563
"Rom",?,?,62502
"Narzissmus",?,?,62309
"Alles, was wir geben mussten (Film)",?,?,62284
"Liste von Pornodarstellerinnen",?,?,62271
"Borussia Dortmund",?,?,62094
"Shameless (US-Fernsehserie)",?,?,61951
"The Beatles",?,?,61946
"Papierformat",?,?,61826
"Kollegah",?,?,61821
"Taylor Swift",?,?,61802
"Serbien",?,?,61787
"72 Stunden – The Next Three Days",?,?,61712
"Hessen",?,?,61683
"Hawaii",?,?,61633
"Suits (Fernsehserie)",?,?,61566
"Sowjetunion",?,?,61495
"Jim Parsons",?,?,61392
"Weißrussland",?,?,61355
"Marokko",?,?,61330
"Lewis Hamilton",?,?,61329
"Standardabweichung",?,?,61310
"Figuren der Harry-Potter-Romane",?,?,61261
"Robert Emmet Odlum",?,?,61229
"Istanbul",?,?,61219
"Lutz Bachmann",?,?,61195
"Felix Jaehn",?,?,61126
"Max und Moritz",?,?,61117
"World Trade Center",?,?,61054
"Prag",?,?,60983
"England",?,?,60800
"DeLorean Motor Company",?,?,60792
"Apple",?,?,60745
"Marvel’s Agents of S.H.I.E.L.D.",?,?,60590
"Südafrika",?,?,60578
"Ausweisnummer",?,?,60509
"Philippe Petit",?,?,60458
"Vikings (Fernsehserie)",?,?,60371
"Heinz-Christian Strache",?,?,60366
"Once Upon a Time – Es war einmal …",?,?,60360
"Liste der Millionenstädte",?,?,60358
"Weimarer Republik",?,?,60332
"Faschismus",?,?,60295
"Dienstgrade der Bundeswehr",?,?,60119
"Gulag",?,?,60049
"Norman Reedus",?,?,59638
"Madeira",?,?,59600
"Tesla Motors",?,?,59594
"AnnenMayKantereit",?,?,59484
"Vietnamkrieg",?,?,59420
"Eichhörnchen",?,?,59333
"Liste erfolgreicher Filme",?,?,59323
"Down-Syndrom",?,?,59211
"Mark Wahlberg",?,?,59121
"Navid Kermani",?,?,59100
"Glückskatze",?,?,59099
"Bud Spencer",?,?,59077
"Rheinland-Pfalz",?,?,59056
"Karl der Große",?,?,58983
"Die Tribute von Panem – The Hunger Games",?,?,58874
"Finnland",?,?,58871
"Léa Seydoux",?,?,58843
"Joyce Ilg",?,?,58836
"Source Code (Film)",?,?,58625
"Ägypten",?,?,58600
"Sexualpraktik",?,?,58535
"Raspberry Pi",?,?,58512
"Magnetresonanztomographie",?,?,58361
"Che Guevara",?,?,58352
"Mexiko",?,?,58323
"PlayStation 4",?,?,58247
"Leonardo da Vinci",?,?,58242
"Faber, Bönisch, Dalay und Kossik",?,?,58227
"Ukraine",?,?,58167
"Gute Zeiten, schlechte Zeiten",?,?,58136
"Rhein",?,?,58108
"Boxspringbett",?,?,57860
"FK Qəbələ",?,?,57800
"Liam Neeson",?,?,57770
"Thüringen",?,?,57708
"Figuren im Lied von Eis und Feuer",?,?,57671
"Die Tribute von Panem – Catching Fire",?,?,57575
"Brad Pitt",?,?,57494
"Jeanette Biedermann",?,?,57470
"Nordkorea",?,?,57455
"Parker (Film)",?,?,57342
"Buddhismus",?,?,57304
"Kurden",?,?,57277
"Tom Hardy",?,?,57214
"IPhone",?,?,57131
"UEFA Champions League",?,?,57108
"Kuba",?,?,57062
"Good Fellas – Drei Jahrzehnte in der Mafia",?,?,57031
"Miranda Leonhardt",?,?,57019
"Jake Gyllenhaal",?,?,57003
"Syphilis",?,?,56798
"Robert Lewandowski",?,?,56781
"Cro (Rapper)",?,?,56698
"SAP",?,?,56689
"Iris Berben",?,?,56676
"Römisches Reich",?,?,56630
"Alarm für Cobra 11 – Die Autobahnpolizei",?,?,56623
"Elisabeth II.",?,?,56592
"Schweizer Parlamentswahlen 2015",?,?,56547
"Deutsche Sprache",?,?,56546
"Assassin’s Creed",?,?,56504
"Heiko Maas",?,?,56455
"Arthrose",?,?,56253
"Dubai",?,?,56210
"Blutgruppe",?,?,56201
"Caitlyn Jenner",?,?,56185
"Stromberg – Der Film",?,?,56160
"Machu Picchu",?,?,56075
"Hochzeitstag",?,?,56070
"Liste der 500 reichsten Deutschen",?,?,55992
"Klitoris",?,?,55935
"Franz Kafka",?,?,55911
"Wolkenfrei",?,?,55878
"Crispin Glover",?,?,55858
"Nürnberg",?,?,55835
"Mittelalter",?,?,55805
"Minecraft",?,?,55791
"Fußball-Europameisterschaft",?,?,55765
"Star Wars: Episode I – Die dunkle Bedrohung",?,?,55706
"Ludwig van Beethoven",?,?,55691
"Matthias Schweighöfer",?,?,55619
"Thrombose",?,?,55598
"Armenien",?,?,55590
"Amphetamin",?,?,55555
"Gigi Hadid",?,?,55499
"Heiliges Römisches Reich",?,?,55494
"Eine schrecklich nette Familie",?,?,55448
"Fußball-Bundesliga",?,?,55444
"Methamphetamin",?,?,55417
"Castle (Fernsehserie)",?,?,55364
"Steffen Henssler",?,?,55330
"Otto von Bismarck",?,?,55151
"Liste der Tatort-Folgen",?,?,55144
"Sonnensystem",?,?,55063
"Löwe",?,?,55058
"Ryan Gosling",?,?,55029
"Sri Lanka",?,?,55028
"The Company You Keep – Die Akte Grant",?,?,55005
"Kate Winslet",?,?,54899
"Abgasnorm",?,?,54760
"Kontinent",?,?,54760
"Josef Stalin",?,?,54750
"Kokowääh 2",?,?,54638
"Kanarische Inseln",?,?,54621
"San Marino",?,?,54612
"Lena Gercke",?,?,54608
"Afrika",?,?,54599
"Düsseldorf",?,?,54498
"Osmanisches Reich",?,?,54415
"Elisabeth Shue",?,?,54407
"Karl Marx",?,?,54396
"Smudo",?,?,54390
"Analverkehr",?,?,54252
"Internet",?,?,54193
"Weibliche Ejakulation",?,?,54186
"Liste der Friedensnobelpreisträger",?,?,54094
"Tom Cruise",?,?,54087
"Carolin Kebekus",?,?,54083
"Swetlana Alexandrowna Alexijewitsch",?,?,53999
"Bundeswehr",?,?,53998
"Sag niemals nie",?,?,53994
"Goldener Schnitt",?,?,53973
"Petra Schmidt-Schaller",?,?,53958
"Bornitrid",?,?,53940
"Airbus-A320-Familie",?,?,53790
"Gluten",?,?,53728
"Sibel Kekilli",?,?,53703
"Wolf",?,?,53683
"Schlag den Raab",?,?,53653
"RAID",?,?,53652
"Scientology",?,?,53629
"Wotan Wilke Möhring",?,?,53603
"K.I.Z",?,?,53581
"Ralph Fiennes",?,?,53516
"Scarlett Johansson",?,?,53446
"Theo Zwanziger",?,?,53385
"Hannover",?,?,53382
"Atze Schröder",?,?,53356
"Californication",?,?,53356
"Hauskatze",?,?,53350
"Mensch",?,?,53270
"Kölner Dom",?,?,53269
"Palina Rojinski",?,?,53170
"Erich Honecker",?,?,53072
"Moldawien",?,?,53064
"Joanne K. Rowling",?,?,53022
"Viskosität",?,?,53006
"Stromberg (Fernsehserie)",?,?,52996
"Körpertemperatur",?,?,52950
"Paranormal Activity",?,?,52870
"Channing Tatum",?,?,52836
"Dampfnudelblues",?,?,52812
"Nikola Tesla",?,?,52807
"Aserbaidschan",?,?,52775
"Bundesrat (Schweiz)",?,?,52733
"Hektar",?,?,52728
"Alexandra Daddario",?,?,52670
"Mila Kunis",?,?,52668
"Autoreifen",?,?,52607
"Bruce Lee",?,?,52580
"Human Development Index",?,?,52519
"Hinter Gittern – Der Frauenknast",?,?,52491
"Xatar",?,?,52438
"Eichen",?,?,52419
"Griechische Mythologie",?,?,52413
"Irak",?,?,52375
"Brigitte Nielsen",?,?,52374
"Donau",?,?,52290
"George Clooney",?,?,52285
"Friedensnobelpreis",?,?,52271
"Elisabeth von Österreich-Ungarn",?,?,52257
"Weltbevölkerung",?,?,52205
"Keanu Reeves",?,?,52174
"Audi",?,?,52133
"Flagge Deutschlands",?,?,52017
"Los Angeles",?,?,52011
"Joule",?,?,51896
"Billy the Kid",?,?,51848
"Thailand",?,?,51795
"Christoph Maria Herbst",?,?,51791
"Orgasmus",?,?,51726
"Jesiden",?,?,51712
"AdBlue",?,?,51709
"Barbara Schöneberger",?,?,51707
"Hannibal (Fernsehserie)",?,?,51683
"Martinstag",?,?,51666
"Christiane Hörbiger",?,?,51658
"Thomas Müller (Fußballspieler)",?,?,51607
"Fußball-Weltmeisterschaft 2014",?,?,51576
"Bukkake",?,?,51544
"Kokain",?,?,51516
"Schottland",?,?,51438
"James Dean",?,?,51421
"Neuseeländische Rugby-Union-Nationalmannschaft",?,?,51384
"Vicky Leandros",?,?,51344
"Die Bestimmung – Divergent",?,?,51295
"Zypern",?,?,51270
"Lisa Maria Potthoff",?,?,51243
"Goldener Brief",?,?,51126
"Brandenburger Tor",?,?,51099
"Sonne",?,?,51064
"Martina Hill",?,?,50977
"Scorpion (Fernsehserie)",?,?,50924
"Liste von Android-Versionen",?,?,50889
"Rothschild",?,?,50875
"Muhammad Ali",?,?,50856
"Hokkaidokürbis",?,?,50837
"Die Neger (Jean Genet)",?,?,50837
"Vereinigte Arabische Emirate",?,?,50776
"Hongkong",?,?,50770
"Ariana Grande",?,?,50635
"Thomas de Maizière",?,?,50627
"Teneriffa",?,?,50616
"Hayden Panettiere",?,?,50608
"Renaissance",?,?,50598
"Jack and the Giants",?,?,50587
"Dr. Dre",?,?,50584
"Michael Beck (Hip-Hop-Musiker)",?,?,50557
"Malediven",?,?,50552
"Person of Interest",?,?,50534
"Pakistan",?,?,50422
"Sachsen",?,?,50386
"VW Golf VII",?,?,50370
"Bundesstaat der Vereinigten Staaten",?,?,50301
"Lamar Odom",?,?,50286
"Robert Redford",?,?,50282
"Gold",?,?,50251
"BMW E46",?,?,50199
"Litauen",?,?,50172
"Salafismus",?,?,50026
"Matthew McConaughey",?,?,50007
"Terence Hill",?,?,50006
"Liste der größten Metropolregionen der Welt",?,?,49859
"Vorsätze für Maßeinheiten",?,?,49854
"Bosnien und Herzegowina",?,?,49852
"Charlie Sheen",?,?,49827
"Rugby-Union-Weltmeisterschaft",?,?,49821
"Nadeshda Brennicke",?,?,49794
"Shindy",?,?,49713
"Freiheitsstatue",?,?,49703
"BMW 3er",?,?,49662
"Logarithmus",?,?,49633
"Kartoffel",?,?,49633
"Libanon",?,?,49596
"Eliza Taylor",?,?,49552
"Slowakei",?,?,49531
"Holocaust",?,?,49522
"Der Räuber Hotzenplotz",?,?,49519
"Julia Roberts",?,?,49501
"Sigmund Freud",?,?,49484
"Gérard Depardieu",?,?,49459
"Gicht",?,?,49440
"Jessica Chastain",?,?,49437
"Ruth Moschner",?,?,49420
"Ibuprofen",?,?,49390
"Santiano",?,?,49389
"Tomorrow, When the War Began",?,?,49381
"Tupac Shakur",?,?,49312
"Systemfehler – Wenn Inge tanzt",?,?,49279
"Martin Scorsese",?,?,49279
"Quinoa",?,?,49246
"Michaela Schaffrath",?,?,49194
"Formel-1-Weltmeisterschaft 2015",?,?,49180
"Gone Girl – Das perfekte Opfer (Film)",?,?,49171
"Suchoi Su-34",?,?,49167
"Heidelberg",?,?,49162
"Jodie Foster",?,?,49149
"Michael Häupl",?,?,49105
"Falco",?,?,49098
"Intifada",?,?,49039
