Page,Edits,Editors,Views
"James Bond",?,?,115251
"Sahra Wagenknecht",?,?,113886
"Studio für elektronische Musik (Köln)",?,?,113659
"Harrison Ford",?,?,113384
"Donald Trump",?,?,112860
"Fats Domino",?,?,112768
"David Hasselhoff",?,?,112383
"Star Wars: Das Erwachen der Macht",?,?,112141
"Club der roten Bänder",?,?,112009
"Airbus A380",?,?,111406
"Frankreich",?,?,109995
"Jella Haase",?,?,109418
"Australien",?,?,108850
"Italien",?,?,108814
"Berliner Mauer",?,?,108376
"Abtreibung",?,?,108117
"Deutsche Bahn",?,?,107855
"Maximilian – Das Spiel von Macht und Liebe",?,?,107575
"Heiliges Römisches Reich",?,?,107212
"Dreißigjähriger Krieg",?,?,105750
"Präsenz",?,?,105660
"Erich Honecker",?,?,105586
"Wolfgang Schäuble",?,?,105554
"Bundespräsident (Deutschland)",?,?,104898
"Wien",?,?,104662
"House of Cards (Fernsehserie)",?,?,104606
"Heinz-Christian Strache",?,?,104468
"Mauritius",?,?,104392
"Gianna Nannini",?,?,104390
"Carsten Maschmeyer",?,?,104356
"Kazuo Ishiguro",?,?,103977
"FC Bayern München",?,?,103909
"Deepwater Horizon",?,?,103683
"New York City",?,?,103662
"München",?,?,103566
"Bump Stock",?,?,103502
"Aserbaidschan",?,?,103102
"Nazan Eckes",?,?,103018
"Prison Break",?,?,102134
"Zodiac-Killer",?,?,101804
"Willy Brandt",?,?,101637
"Asperger-Syndrom",?,?,101188
"Supernatural",?,?,100573
"Otfried Preußler",?,?,100443
"Europäische Union",?,?,100254
"Hand-Fuß-Mund-Krankheit",?,?,100080
"Ampelmännchen",?,?,100005
"Freiheitliche Partei Österreichs",?,?,99641
"How to Get Away with Murder",?,?,99298
"Star Wars: Die letzten Jedi",?,?,98817
"Alternative für Deutschland",?,?,98809
"Entführung des Flugzeugs „Landshut“",?,?,98617
"Frauke Petry",?,?,97949
"Elon Musk",?,?,97905
"Jannis Niewöhner",?,?,97676
"Volksrepublik China",?,?,97545
"Ulrike von Möllendorff",?,?,97069
"Stephen Hawking",?,?,96632
"Vereinigtes Königreich",?,?,96321
"Star Trek",?,?,95831
"Katharina von Bora",?,?,95712
"Mitgliedstaaten der Europäischen Union",?,?,95033
"Arnold Schwarzenegger",?,?,94880
"Krätze",?,?,94095
"Verwandtschaftsbeziehung",?,?,93964
"Sophia Lillis",?,?,93788
"Albert Einstein",?,?,93573
"Steve Jobs",?,?,93545
"Kanada",?,?,93444
"Niederlande",?,?,93047
"Oliver Grimm",?,?,92941
"Nordrhein-Westfalen",?,?,92775
"Roland Trettl",?,?,92484
"Harry Potter",?,?,92250
"Bares für Rares",?,?,91700
"Islamischer Staat (Organisation)",?,?,91324
"Carolin Kebekus",?,?,91103
"Pirates of the Caribbean: Salazars Rache",?,?,91097
"Christiane Hörbiger",?,?,91032
"Deutscher Bundestag",?,?,90952
"Präsident des Deutschen Bundestages",?,?,90781
"Cristiano Ronaldo",?,?,90766
"Suits (Fernsehserie)",?,?,90706
"Bundeskanzler (Deutschland)",?,?,90297
"The Voice of Germany",?,?,89881
"Reformation",?,?,89632
"Michael Jackson",?,?,89510
"Singapur",?,?,89497
"Katrin Göring-Eckardt",?,?,88974
"Anthony Rapp",?,?,88489
"Liste der Großstädte in Deutschland",?,?,88431
"Lewis Hamilton",?,?,88287
"Albrecht Glaser",?,?,88048
"Bruce Darnell",?,?,87368
"Elisabeth II.",?,?,87123
"Johann Wolfgang von Goethe",?,?,87089
"Napoleon Bonaparte",?,?,86588
"Lufthansa",?,?,86422
"Irland",?,?,85507
"Christian Kern",?,?,85189
"Rose McGowan",?,?,85129
"Türkei",?,?,85105
"Heath Ledger",?,?,84362
"Internet Movie Database",?,?,84086
"Figuren aus dem Marvel-Universum",?,?,84038
"Indien",?,?,83979
"Google",?,?,83950
"Fear the Walking Dead",?,?,83865
"Jennifer Lawrence",?,?,83833
"Namibia",?,?,83733
"Guardians of the Galaxy",?,?,83304
"Borderline-Persönlichkeitsstörung",?,?,83290
"Disturbia (Film)",?,?,83224
"Todesnacht von Stammheim",?,?,83097
"Polen",?,?,82930
"Christian Lindner",?,?,82635
"Lucifer (Fernsehserie)",?,?,82373
"Liste mathematischer Symbole",?,?,82358
"Konfektionsgröße",?,?,81803
"Baden-Württemberg",?,?,81256
"RB Leipzig",?,?,81191
"Anne Frank",?,?,81118
"Tuberkulose",?,?,81079
"Alice Merton",?,?,80907
"Alice Weidel",?,?,80828
"Das Verschwinden",?,?,80323
"Vagina",?,?,80139
"Godzilla (2014)",?,?,79989
"Kaki",?,?,79872
"Tschechien",?,?,79748
"Frankfurt am Main",?,?,79628
"Schneemann (Film)",?,?,79542
"Fußball-Weltmeisterschaft",?,?,79337
"Ryan Gosling",?,?,79321
"Krieg der Sterne",?,?,79006
"Ed Sheeran",?,?,78857
"Narcos",?,?,78328
"Köln",?,?,78154
"Nationalrat (Österreich)",?,?,78109
"Liste der Länder Europas",?,?,77903
"RMS Titanic",?,?,77874
"Breaking Bad",?,?,77817
"James Bond 007: Spectre",?,?,77724
"Norwegen",?,?,77450
"Vampire Diaries",?,?,77418
"Wolfgang Amadeus Mozart",?,?,77406
"Israel",?,?,77259
"Zweite Schlacht von El Alamein",?,?,77258
"Andorra",?,?,77158
"Japan",?,?,76990
"St. Helena (Insel)",?,?,76951
"Vorstadtweiber",?,?,76916
"Carrie Fisher",?,?,76897
"Barcelona",?,?,76819
"Geschlechtsverkehr",?,?,76774
"Christian Tramitz",?,?,76774
"Outlander (Fernsehserie)",?,?,76722
"Fluch der Karibik",?,?,76489
"Neuseeland",?,?,76067
"Gruppensex",?,?,76067
"H- und P-Sätze",?,?,76041
"Hazel Brugger",?,?,75743
"Portugal",?,?,75625
"Karl V. (HRR)",?,?,75399
"Hochzeitstag",?,?,75331
"Michael Schumacher",?,?,75327
"Designated Survivor (Fernsehserie)",?,?,75325
"Narzissmus",?,?,75283
"Schweden",?,?,75070
"Stanislaw Tillich",?,?,74980
"Der Name der Rose (Film)",?,?,74623
"Massaker in Las Vegas 2017",?,?,74461
"Julia Roberts",?,?,74405
"BDSM",?,?,74356
"Michael Fassbender",?,?,74288
"Alexander Gauland",?,?,74162
"David Odonkor",?,?,74115
"Solidaritätszuschlag",?,?,74103
"Liste der Staaten der Erde",?,?,74017
"London",?,?,73992
"Karoline Herfurth",?,?,73943
"Sean Young",?,?,73710
"Die Höhle der Löwen",?,?,73595
"Veronica Ferres",?,?,73480
"Rogue One: A Star Wars Story",?,?,73258
"Sealand",?,?,73203
"Griechisches Alphabet",?,?,73114
"Victoria (Vereinigtes Königreich)",?,?,73106
"Till Lindemann",?,?,72972
"Instagram",?,?,72823
"Jeffrey Dean Morgan",?,?,72701
"Sex",?,?,72605
"Katalanische Sprache",?,?,72492
"The Shannara Chronicles",?,?,72406
"Winona Ryder",?,?,72359
"Liste der Präsidenten der Vereinigten Staaten",?,?,72333
"Hugh Hefner",?,?,72331
"Weinstein-Skandal",?,?,72302
"Dänemark",?,?,72288
"Ottfried Fischer",?,?,72265
"Luxemburg",?,?,72205
"Johnny Depp",?,?,72160
"Autonome Gemeinschaften Spaniens",?,?,72016
"Tim Curry",?,?,71916
"Bipolare Störung",?,?,71753
"Edward Snowden",?,?,71529
"Kroatien",?,?,71497
"Belgien",?,?,71494
"Claudia Brandmair",?,?,71478
"Dienstgrade der Bundeswehr",?,?,71474
"O. J. Simpson",?,?,71386
"John F. Kennedy",?,?,71381
"ABBA",?,?,71278
"Incoterms",?,?,71178
"Leipzig",?,?,71064
"Empathie",?,?,71050
"Bhumibol Adulyadej",?,?,70925
"Weltwunder",?,?,70872
"The Handmaid’s Tale – Der Report der Magd",?,?,70647
"Vietnamkrieg",?,?,70637
"VW Golf VII",?,?,70590
"Once Upon a Time – Es war einmal …",?,?,70500
"Natalie Portman",?,?,70419
"Halloween (Filmreihe)",?,?,70327
"Burgund",?,?,70281
"Der verbotene Schlüssel",?,?,70102
"Navy CIS",?,?,70092
"Tote Mädchen lügen nicht (Fernsehserie)",?,?,69970
"Millie Bobby Brown",?,?,69966
"Bernd Althusmann",?,?,69920
"Orange Is the New Black",?,?,69689
"Saw",?,?,69658
"Gilmore Girls",?,?,69581
"Charles Manson",?,?,69525
"YouTube",?,?,69491
"Land (Deutschland)",?,?,69442
"Joshua Kimmich",?,?,69436
"Iran",?,?,69352
"Weibliche Ejakulation",?,?,69256
"Maite Kelly",?,?,69071
"Sean Connery",?,?,69071
"Vulva",?,?,69050
"Holocaust",?,?,69040
"The Walking Dead (Fernsehserie)/Episodenliste",?,?,68961
"Deutsche Demokratische Republik",?,?,68885
"Schizophrenie",?,?,68840
"Anthony Joshua",?,?,68648
"Jigsaw (2017)",?,?,68623
"Nordkorea",?,?,68538
"Gossip Girl",?,?,68330
"Ralf Schmitz",?,?,68130
"Weimarer Republik",?,?,68092
"Reichsbürgerbewegung",?,?,68075
"Anastacia",?,?,67880
"Leonardo DiCaprio",?,?,67735
"Tom Cruise",?,?,67668
"Bones – Die Knochenjägerin",?,?,67589
"Roger Federer",?,?,67442
"Hawaii",?,?,67423
"Split (Film)",?,?,67358
"Hitman: Agent 47",?,?,67243
"Kanarische Inseln",?,?,67028
"Eckenbrüller",?,?,66970
"Schutzart",?,?,66947
"Mila Kunis",?,?,66824
"Andreas Schmidt (Schauspieler)",?,?,66651
"Das Reich der Sonne",?,?,66618
"Wladimir Wladimirowitsch Putin",?,?,66615
"Liste der Tatort-Folgen",?,?,66587
"Klaus Kinski",?,?,66476
"Teen Wolf (Fernsehserie)",?,?,66453
"Kosovo",?,?,66394
"Gosford Park",?,?,66303
"Rick and Morty",?,?,66204
"Alien: Covenant",?,?,66160
"Assassin’s Creed",?,?,66132
"Las Vegas",?,?,66058
"Sowjetunion",?,?,65989
"Hubert und Staller",?,?,65850
"Two and a Half Men",?,?,65844
"Mallorca",?,?,65834
"Sawsan Chebli",?,?,65760
"Liechtenstein",?,?,65642
"Fargo (Fernsehserie)",?,?,65635
"Rumänien",?,?,65622
"Francisco Franco",?,?,65603
"Tal Silberstein",?,?,65591
"Jörg Haider",?,?,65531
"Hessen",?,?,65470
"Moldawien",?,?,65469
"2 Broke Girls",?,?,65466
"Thailand",?,?,65371
"Uwe Barschel",?,?,65304
"Carles Puigdemont i Casamajó",?,?,65295
"Figuren im Lied von Eis und Feuer",?,?,65257
"Arschlochwinkel",?,?,65153
"Liste der 500 reichsten Deutschen",?,?,65100
"Mark Hamill",?,?,65047
"Vereinte Nationen",?,?,64864
"The Expanse (Fernsehserie)",?,?,64733
"Body-Mass-Index",?,?,64721
"Liste Peter Pilz",?,?,64602
"Ethanol",?,?,64578
"Simone Thomalla",?,?,64540
"Fibromyalgie",?,?,64451
"Marilyn Manson",?,?,64433
"Südtirol",?,?,64402
"Diwali",?,?,64195
"Stefanie Stappenbeck",?,?,64134
"Jared Hasselhoff",?,?,64068
"Harry Potter (Filmreihe)",?,?,63900
"Chester Bennington",?,?,63875
"Patrick Lange (Triathlet)",?,?,63782
"Can a Song Save Your Life?",?,?,63644
"Dwayne Johnson",?,?,63589
"Sven Martinek",?,?,63498
"Beaufortskala",?,?,63399
"Sons of Anarchy",?,?,63255
"American History X",?,?,63175
"Ina Müller",?,?,63150
"Maria Stuart",?,?,63149
"Schneekragen",?,?,63112
"Wilhelm Bartelmann",?,?,63107
"Karl der Große",?,?,63071
"Airbus-A320-Familie",?,?,63021
"187 Strassenbande",?,?,62991
"Liste der denkmalgeschützten Objekte in Baden (Niederösterreich)",?,?,62990
"Freitag, der 13.",?,?,62952
"Primzahl",?,?,62920
"Taron Egerton",?,?,62816
"Björn Höcke",?,?,62726
"Cem Özdemir",?,?,62685
"Finn Wolfhard",?,?,62532
"Thomas Middelhoff",?,?,62503
"Gangbang (Begriffsklärung)",?,?,62488
"Christoph Kolumbus",?,?,62409
"Zypern",?,?,62395
"Gerhard Schröder",?,?,62348
"Ana de Armas",?,?,62211
"Irmgard Möller",?,?,62155
"Rom",?,?,62117
"Jean Rochefort",?,?,62023
"George Young (Rockmusiker)",?,?,61813
"Falco",?,?,61772
"Georgien",?,?,61766
"Paris",?,?,61639
"AC/DC",?,?,61630
"Danielle Darrieux",?,?,61614
"Angelina Jolie",?,?,61607
"Michael Oher",?,?,61552
"Thor: Tag der Entscheidung",?,?,61510
"Linkin Park",?,?,61475
"Jussi Adler-Olsen",?,?,61470
"Formel-1-Weltmeisterschaft 2017",?,?,61425
"Marokko",?,?,61306
"Griechenland",?,?,61228
"Scrum",?,?,61172
"Liv Lisa Fries",?,?,61140
"Fack ju Göhte 2",?,?,61124
"Gudrun Ensslin",?,?,61085
"Zodiac – Die Spur des Killers",?,?,61075
"Methamphetamin",?,?,61034
"Deutsche Fußballnationalmannschaft",?,?,61013
"C&A",?,?,60842
"Leonardo da Vinci",?,?,60807
"Kollegah",?,?,60793
"Autismus",?,?,60645
"Nobelpreis",?,?,60565
"NATO",?,?,60472
"Niki Luftfahrt",?,?,60238
"Bausa (Musiker)",?,?,60235
"Elvis Presley",?,?,60186
"Doctor Who",?,?,60135
"Myanmar",?,?,60041
"NEOS – Das Neue Österreich und Liberales Forum",?,?,60010
"Cali-Kartell",?,?,60000
"Jamaika-Koalition",?,?,59973
"Sachsen",?,?,59843
"Dylan O’Brien",?,?,59842
"ATM",?,?,59797
"Stephen Paddock",?,?,59745
"Dieter Bohlen",?,?,59742
"Bruttoinlandsprodukt",?,?,59734
"Südafrika",?,?,59667
"Der R�uber Hotzenplotz",?,?,59655
"Sherlock (Fernsehserie)",?,?,59651
"Richard David Precht",?,?,59638
"Keanu Reeves",?,?,59554
"Keira Knightley",?,?,59503
"Deutsche Nationalhymne",?,?,59407
"Götz George",?,?,59315
"Facebook",?,?,59272
"Ellis Island",?,?,59153
"Passengers (2016)",?,?,58971
"Sebastian Vettel",?,?,58914
"Nadja Uhl",?,?,58879
"Die Chefin",?,?,58846
"Max von der Groeben",?,?,58786
"Guardians of the Galaxy Vol. 2",?,?,58782
"Asterix",?,?,58692
"Ulrike Meinhof",?,?,58522
"Hongkong",?,?,58507
"Glyphosat",?,?,58506
"Lionel Messi",?,?,58496
"Jared Leto",?,?,58463
"Miley Cyrus",?,?,58458
"Bertram Brenig",?,?,58456
"SAP",?,?,58431
"Rolf Herricht",?,?,58320
"Sophia Thomalla",?,?,58305
"Hauswinkelspinne",?,?,58273
"The Originals (Fernsehserie)",?,?,58172
"Syphilis",?,?,58139
"Oktober 2017",?,?,58129
"Gesetzliche Feiertage in Deutschland",?,?,58073
"Finnland",?,?,58055
"Deutsche Wiedervereinigung",?,?,58045
"Sandro Wagner",?,?,58020
"Silberstein-Affäre",?,?,57989
"Ungarn",?,?,57897
"Madeira",?,?,57852
"Deutsch",?,?,57836
"Multiple Sklerose",?,?,57830
"Jake Gyllenhaal",?,?,57748
"Indonesien",?,?,57705
"Unabhängigkeitsreferendum in Katalonien 2017",?,?,57630
"Masturbation",?,?,57610
"Erde",?,?,57500
"Christian Bale",?,?,57486
"Schottland",?,?,57470
"Peter Steudtner",?,?,57465
"Hawaii Five-0",?,?,57406
"Influencer",?,?,57404
"Ägypten",?,?,57382
"Berlin – Tag & Nacht",?,?,57317
"Shameless (US-amerikanische Fernsehserie)",?,?,57239
"Katrin Heß",?,?,57192
"Super 8 (Film)",?,?,57182
"Down-Syndrom",?,?,57102
"Quentin Tarantino",?,?,57081
"Kaya Scodelario",?,?,57053
"Karl Marx",?,?,56935
"Carlo Karges",?,?,56929
"Brasilien",?,?,56928
"Eiffelturm",?,?,56908
"Index der menschlichen Entwicklung",?,?,56868
"Stuttgart",?,?,56842
"Jaeden Lieberher",?,?,56840
"Ashley Judd",?,?,56833
"MDMA",?,?,56819
"Modern Family",?,?,56808
"Josefine Preuß",?,?,56735
"Rutger Hauer",?,?,56712
"Tatort (Fernsehreihe)",?,?,56709
"Richard Wagner",?,?,56585
"Sinus und Kosinus",?,?,56559
"Dresden",?,?,56525
"Freimaurerei",?,?,56497
"Liste von Pornodarstellerinnen",?,?,56314
"Universal Serial Bus",?,?,56289
"Virtual Private Network",?,?,56192
"Eine unerhörte Frau",?,?,56168
"Sylvester Stallone",?,?,56154
"Jens Spahn",?,?,56140
"Benedict Freitag",?,?,56064
"BMW E90",?,?,56027
"The Beatles",?,?,55998
"Terroranschläge am 11. September 2001",?,?,55981
"Montenegro",?,?,55945
"Klitoris",?,?,55933
"Jennifer Aniston",?,?,55915
"Pink (Sängerin)",?,?,55887
"Autonome Gemeinschaft Baskenland",?,?,55875
"Depression",?,?,55875
"Donau",?,?,55850
"Andreas Baader",?,?,55705
"Thor (Film)",?,?,55686
"Hashtag",?,?,55609
"Sri Lanka",?,?,55596
"Kokain",?,?,55513
"Halloween – Die Nacht des Grauens",?,?,55505
"Hans Rudolf Wöhrl",?,?,55502
"Felix Strasser",?,?,55456
"Grönland",?,?,55427
"Marianne Rosenberg",?,?,55419
"RIN (Rapper)",?,?,55401
"The Village – Das Dorf",?,?,55400
"Gzuz",?,?,55379
"Bruce Willis",?,?,55301
"The Rolling Stones",?,?,55286
"Amphetamin",?,?,55257
"Luke Mockridge",?,?,55159
"Spiel mir das Lied vom Tod",?,?,55071
"Google Übersetzer",?,?,55042
"Ben Zucker",?,?,55027
"Die Rosenheim-Cops",?,?,54977
"Martina Hill",?,?,54841
"Römisches Reich",?,?,54822
"Orphan Black",?,?,54815
"Andreas Gabalier",?,?,54804
"Slowenien",?,?,54777
"Ludwig XIV.",?,?,54771
"BMW",?,?,54629
"Prag",?,?,54507
"Faschismus",?,?,54501
"Eichhörnchen",?,?,54399
"Boeing 737",?,?,54342
"Apple",?,?,54320
"Rheinland-Pfalz",?,?,54310
"Hella von Sinnen",?,?,54294
"Jason Statham",?,?,54251
"Kap Verde",?,?,54190
"Rhein",?,?,54144
"Vietnam",?,?,54135
"Edelkastanie",?,?,54122
"Boeing 747",?,?,54106
"Brad Pitt",?,?,54041
"Homeland (Fernsehserie)",?,?,54025
"Helgoland",?,?,53938
"Liste von Serienmördern",?,?,53928
"Cara Delevingne",?,?,53878
"Asia Argento",?,?,53779
"Freiheitsstatue",?,?,53766
"Chris Hemsworth",?,?,53763
"SXTN",?,?,53749
"Peter Pilz",?,?,53713
"Deutsches Kaiserreich",?,?,53657
"Lars Eidinger",?,?,53649
"Liste der Formel-1-Weltmeister",?,?,53625
"Lupus erythematodes",?,?,53617
"Kevin Can Wait",?,?,53603
"Oktoberfest",?,?,53397
"Volkswagen AG",?,?,53388
"Thüringen",?,?,53383
"Penis",?,?,53347
"Tesla, Inc.",?,?,53297
"Kasachstan",?,?,53287
"Robert Menasse",?,?,53269
"Attentat auf John F. Kennedy",?,?,53259
"Ludwig XI.",?,?,53135
"Bodensee",?,?,53115
"Holografie",?,?,53102
"Formel 1",?,?,53064
"YouPorn",?,?,53003
"Dystopie",?,?,52989
"Newton (Einheit)",?,?,52986
"Zwölfte Isonzoschlacht",?,?,52925
"Serbien",?,?,52894
"Luise Befort",?,?,52771
"Raspberry Pi",?,?,52754
"Lost (Fernsehserie)",?,?,52748
"Blind Side – Die große Chance",?,?,52747
"Faust. Eine Tragödie.",?,?,52712
"Jürgen Drews",?,?,52564
"Freddie Mercury",?,?,52525
"HTTP-Statuscode",?,?,52452
"Amazon.com",?,?,52445
"Criminal Minds",?,?,52432
"Black Mirror (Fernsehserie)",?,?,52414
"Josef Stalin",?,?,52405
"Chris Tall",?,?,52341
"Christoph Waltz",?,?,52241
"Transgender",?,?,52188
"Maze Runner – Die Auserwählten in der Todeszone",?,?,52136
"Venedig",?,?,52117
"Geschichte Kataloniens",?,?,52029
"Marvel Cinematic Universe",?,?,51941
"Emma Stone",?,?,51916
"Freie Demokratische Partei",?,?,51905
"Ironman",?,?,51878
"Hannover",?,?,51871
"Elisabeth von Österreich-Ungarn",?,?,51836
"Dua Lipa",?,?,51802
"Hanns Martin Schleyer",?,?,51767
"Mercedes-Benz Baureihe 204",?,?,51547
"The Dark Knight",?,?,51356
"No Country for Old Men",?,?,51349
"Mother!",?,?,51295
"Null",?,?,51254
"American Football",?,?,51250
"Wanda (Band)",?,?,51244
"Sofia Boutella",?,?,51220
"Papierformat",?,?,51197
"Detlef Steves",?,?,51175
"Emma Watson",?,?,51139
"Maronen-Röhrling",?,?,51094
"Freiburg im Breisgau",?,?,51037
"Zara Larsson",?,?,51031
"Bremen",?,?,51017
"Wolf",?,?,50999
"Axolotl",?,?,50986
"Tag der Toten",?,?,50971
"Shia LaBeouf",?,?,50966
"Andrej Babiš",?,?,50951
"Otto von Bismarck",?,?,50928
"Afrika",?,?,50904
"Chinesische Mauer",?,?,50893
"Deutsche Sprache",?,?,50890
"Duell (Film)",?,?,50875
"Figuren im Star-Trek-Universum",?,?,50874
"Sansibar",?,?,50863
"Die Linke",?,?,50852
"Thomas Gottschalk",?,?,50835
"Game of Thrones/Staffel 7",?,?,50826
"Morbus Crohn",?,?,50821
"Bundesstaat der Vereinigten Staaten",?,?,50808
"Französische Revolution",?,?,50804
"Ukraine",?,?,50777
"Tenochtitlan",?,?,50746
"Eduard Zimmermann (Moderator)",?,?,50736
"Albanien",?,?,50722
"Martin Luther King",?,?,50710
"Marilyn Monroe",?,?,50681
"Alicia Vikander",?,?,50639
"Johannes Kepler",?,?,50595
"Strandkorb",?,?,50544
"Färöer",?,?,50522
"Karl der Kühne",?,?,50371
"Bundeswehr",?,?,50280
"Gravitationswelle",?,?,50219
"Heidelberg",?,?,50200
"Scott Putesky",?,?,50139
"Fußball-Weltmeisterschaft 2018/Qualifikation (CONMEBOL)",?,?,50091
"Rothschild",?,?,50073
"Magnetresonanztomographie",?,?,50070
"Gin",?,?,50017
"Azoren",?,?,49944
"Afghanistan",?,?,49936
"Andalusien",?,?,49931
"Gaius Iulius Caesar",?,?,49925
"Bündnis 90/Die Grünen",?,?,49891
"Mexiko",?,?,49889
"Nürnberg",?,?,49850
"Islam",?,?,49802
"Osmanisches Reich",?,?,49799
"Sardinien",?,?,49781
"Arjen Robben",?,?,49767
"Petra Schmidt-Schaller",?,?,49749
"Daphne Caruana Galizia",?,?,49731
"Ludwig van Beethoven",?,?,49698
"Netflix",?,?,49678
"Jimmy Carter",?,?,49673
"Kontinent",?,?,49669
"Nordirland",?,?,49611
"Robin Wright",?,?,49586
"Was vom Tage übrigblieb",?,?,49563
"The Middle",?,?,49506
"Udo Jürgens",?,?,49503
"The Blacklist",?,?,49474
"Madagaskar",?,?,49439
"Mensch",?,?,49434
"Sophie Turner",?,?,49423
"Sibel Kekilli",?,?,49410
"Sido",?,?,49353
"Sonnensystem",?,?,49294
"Martinstag",?,?,49285
"Agnostizismus",?,?,49222
"Burj Khalifa",?,?,49199
"Teneriffa",?,?,49188
"Kim Jong-un",?,?,49132
"Düsseldorf",?,?,49130
"Herpes Zoster",?,?,49117
"Emilia Clarke",?,?,49116
"Bonnie Tyler",?,?,49098
"Andrea Nahles",?,?,49085
"Syrien",?,?,49079
"Bushido (Rapper)",?,?,49009
"Charlotte Link – Das andere Kind",?,?,48971
"GSG 9 der Bundespolizei",?,?,48937
"Sozialdemokratische Partei Deutschlands",?,?,48857
"Buddhismus",?,?,48816
"Android (Betriebssystem)",?,?,48759
"Dan Brown",?,?,48669
"Goldener Schnitt",?,?,48660
"IPhone",?,?,48626
"Kuba",?,?,48607
"Oktoberrevolution",?,?,48593
"The Flash (Fernsehserie)",?,?,48586
"Kölner Dom",?,?,48496
"Björn Borg",?,?,48483
"Zehn Gebote",?,?,48460
"Romy Schneider",?,?,48460
"Boeing 777",?,?,48423
