Page,Edits,Editors,Views
"House of Cards (Fernsehserie)",0,0,126696
"Pretty Little Liars",12,10,126656
"Barack Obama",2,2,125603
"Island",19,10,124706
"X-Men: Zukunft ist Vergangenheit",0,0,124631
"Wolfgang Rohde",74,35,124089
"Frankreich",6,4,123897
"Italien",15,8,122515
"Hamburg",26,16,122168
"Tesla Motors",0,0,120057
"Let’s Dance (Fernsehsendung)",22,16,119815
"Nora Tschirner",8,7,119705
"Multiple Sklerose",?,?,119180
"Europa",?,?,118804
"RMS Titanic",?,?,118741
"Südamerika",?,?,118634
"Kanada",?,?,118547
"Star Wars",?,?,118514
"10 Cloverfield Lane",?,?,117656
"London",?,?,117614
"Erich Klann",?,?,117237
"Frei.Wild",?,?,117158
"Walpurgisnacht",?,?,117152
"Autismus",?,?,116603
"Australien",?,?,116590
"Two and a Half Men",?,?,115754
"Figuren im Lied von Eis und Feuer",?,?,115196
"Brasilien",?,?,114958
"Bundespräsident (Österreich)",?,?,114406
"Pfeiffer-Drüsenfieber",?,?,114325
"Olympische Spiele",?,?,113282
"Satire",?,?,112942
"New York City",?,?,112655
"Aprilscherz",?,?,112469
"Vorwahlergebnisse der Präsidentschaftswahl in den Vereinigten Staaten 2016",?,?,112169
"Ulrich Potofski",?,?,112126
"Islamischer Staat (Organisation)",?,?,111853
"Bärlauch",?,?,111834
"Germany’s Next Topmodel",?,?,111158
"Google",?,?,110948
"Das Bourne Vermächtnis",?,?,110619
"Frank Elstner",?,?,110516
"München",?,?,110355
"Irmgard Griss",?,?,110090
"Vampire Diaries",?,?,110016
"Annett Louisan",?,?,109527
"Indien",?,?,108606
"Broadchurch",?,?,108600
"Suits (Fernsehserie)",?,?,107172
"Panama",?,?,106756
"AC/DC",?,?,105925
"Better Call Saul",?,?,105780
"Samy Deluxe",?,?,105026
"Klaus Kinski",?,?,104512
"Sylvester Stallone",?,?,104171
"Prison Break",?,?,104019
"Liste der IPA-Zeichen",?,?,104016
"Amyotrophe Lateralsklerose",?,?,103955
"Konfektionsgröße",?,?,103605
"Borussia Dortmund",?,?,103136
"Bayern",?,?,103094
"Er ist wieder da (Film)",?,?,102931
"Snapchat",?,?,102466
"Eurovision Song Contest 2016",?,?,102391
"Beatrix von Storch",?,?,102239
"Alternative für Deutschland",?,?,102227
"Weltwunder",?,?,102185
"Florian David Fitz",?,?,102102
"Michael Jackson",?,?,101963
"Leicester City",?,?,101639
"Ansel Elgort",?,?,101604
"Vereinigtes Königreich",?,?,101488
"Figuren aus Star Wars",?,?,101225
"Volksrepublik China",?,?,101172
"Wien",?,?,100522
"Wolfgang Amadeus Mozart",?,?,100272
"Downton Abbey",?,?,99962
"Johann Wolfgang von Goethe",?,?,99841
"Armenien",?,?,99838
"The Walking Dead (Fernsehserie)/Episodenliste",?,?,99760
"Alarm für Cobra 11 – Die Autobahnpolizei",?,?,99722
"Mittelalter",?,?,99676
"Leonardo DiCaprio",?,?,99324
"Helmut Kohl",?,?,99198
"Deadpool (Film)",?,?,98505
"Verwandtschaftsbeziehung",?,?,98444
"Sex",?,?,98220
"James Bond",?,?,98134
"Bundeskanzler (Deutschland)",?,?,97641
"Spanien",?,?,97526
"Schizophrenie",?,?,97118
"Niederlande",?,?,96752
"Bundespräsident (Deutschland)",?,?,96476
"Philip, Duke of Edinburgh",?,?,96425
"Bipolare Störung",?,?,96355
"Snowpiercer",?,?,96263
"Borderline-Persönlichkeitsstörung",?,?,96227
"Mathieu Carrière",?,?,96146
"Albert Einstein",?,?,96023
"Elon Musk",?,?,95947
"Olympische Sommerspiele 2016",?,?,95442
"Udo Lindenberg",?,?,95186
"Sia (Sängerin)",?,?,95094
"A4-Format",?,?,94484
"Mad Max: Fury Road",?,?,94264
"D. Swarovski",?,?,94042
"Steve Jobs",?,?,93350
"Charles Manson",?,?,93062
"Präsidentschaftswahl in den Vereinigten Staaten 2016",?,?,92609
"Vagina",?,?,92545
"The Flash (Fernsehserie)",?,?,92509
"Liste von Personen, die in den Panama Papers genannt werden",?,?,92474
"Zaha Hadid",?,?,92467
"Polen",?,?,92173
"Breaking Bad",?,?,91884
"Briefkastengesellschaft",?,?,91836
"Japan",?,?,91798
"Pökeln",?,?,91566
"Harry Potter",?,?,91023
"Homo faber (Roman)",?,?,90910
"Köln",?,?,90287
"Syrien",?,?,90138
"Enissa Amani",?,?,90095
"Watchmen – Die Wächter",?,?,90008
"Nordrhein-Westfalen",?,?,90001
"Liste der IATA-Flughafen-Codes",?,?,89926
"Jack Reacher",?,?,89906
"Twenty One Pilots",?,?,89667
"Napoleon Bonaparte",?,?,89633
"Frankfurt am Main",?,?,89608
"Heath Ledger",?,?,89516
"Freiheitliche Partei Österreichs",?,?,89136
"Sherlock (Fernsehserie)",?,?,88769
"Rogue One: A Star Wars Story",?,?,88743
"Die Tribute von Panem",?,?,88354
"Marie Bäumer",?,?,88313
"Pfingsten",?,?,88164
"Elyas M’Barek",?,?,88104
"Tschernobyl",?,?,88022
"Hans Zimmer",?,?,87753
"Apple",?,?,87742
"Nationalsozialistischer Untergrund",?,?,87645
"Narzissmus",?,?,87288
"Mossack Fonseca",?,?,87280
"Sons of Anarchy",?,?,86779
"Bergkarabach",?,?,86777
"Daniela Katzenberger",?,?,86641
"2 Broke Girls",?,?,86552
"Atlético Madrid",?,?,86137
"Berliner Mauer",?,?,85911
"Liste der Präsidenten der Vereinigten Staaten",?,?,85888
"Internet Movie Database",?,?,85773
"Marvel Cinematic Universe",?,?,85734
"YouTube",?,?,85643
"Will Smith (Footballspieler)",?,?,85360
"Michelle (Sängerin)",?,?,85219
"Islam",?,?,85040
"Tuberkulose",?,?,84919
"Offshore-Finanzplatz",?,?,84768
"Schweden",?,?,84679
"NATO",?,?,84633
"Liste der Großstädte in Deutschland",?,?,84602
"Malta",?,?,84579
"Irland",?,?,84390
"Suicide Squad (Film)",?,?,84220
"Die Wolke (Film)",?,?,83994
"Body-Mass-Index",?,?,83888
"Estelle Balet",?,?,83781
"Richard Lugner",?,?,82967
"In aller Freundschaft",?,?,82878
"Baden-Württemberg",?,?,82809
"Joachim Llambi",?,?,81691
"Münster (Westfalen)",?,?,81648
"The 100",?,?,81425
"The Beatles",?,?,81376
"Kroatien",?,?,81251
"Herbert Grönemeyer",?,?,81181
"Mad Max",?,?,81147
"Diabetes mellitus",?,?,81117
"Reinheitsgebot",?,?,81034
"Victoria (Vereinigtes Königreich)",?,?,80700
"FC Liverpool",?,?,80612
"Incoterms",?,?,80476
"Sophia Thomalla",?,?,80397
"Geschlechtsverkehr",?,?,80319
"Peter Fitz",?,?,80309
"Arrow (Fernsehserie)",?,?,80289
"Riester-Rente",?,?,80214
"Frauke Petry",?,?,79795
"Osmanisches Reich",?,?,79616
"Michael Schumacher",?,?,79362
"Tom Cruise",?,?,79162
"X-Men: Apocalypse",?,?,79068
"Scharlach",?,?,78968
"Google Übersetzer",?,?,78904
"Captain America: The First Avenger",?,?,78707
"Kelten",?,?,78387
"Coachella Valley Music and Arts Festival",?,?,78253
"The Mentalist",?,?,78122
"Rammstein",?,?,77914
"Euro",?,?,77813
"Jennifer Lawrence",?,?,77571
"Fibromyalgie",?,?,77419
"Sahra Wagenknecht",?,?,77400
"Sonja Kirchberger",?,?,77275
"Knallfrosch",?,?,77017
"Böllerschützen",?,?,76923
"Lionel Messi",?,?,76607
"Supergirl (Fernsehserie)",?,?,76344
"Andreas Khol",?,?,76331
"Luke Mockridge",?,?,76225
"Fliegendes Spaghettimonster",?,?,76158
"Vereinte Nationen",?,?,76059
"Tschechien",?,?,76039
"Johnny Depp",?,?,75873
"Rudolph William Schroeder",?,?,75863
"Singapur",?,?,75840
"Empathie",?,?,75822
"Anne Frank",?,?,75812
"Rothschild",?,?,75647
"Emilia Clarke",?,?,75634
"Israel",?,?,75607
"Michael Edwards",?,?,75577
"Martin Luther",?,?,75522
"Outlander (Fernsehserie)",?,?,75477
"Er ist wieder da",?,?,75403
"Eisheilige",?,?,75241
"Aserbaidschan",?,?,75095
"Schmähkritik (Gedicht)",?,?,75001
"Yao Ming",?,?,74951
"Belgien",?,?,74818
"Niels Ruf",?,?,74780
"Kollegah",?,?,74306
"Krätze",?,?,74241
"Ronja von Rönne",?,?,74152
"Nico Marquardt",?,?,74086
"Heiko Maas",?,?,74081
"Jürgen Klopp",?,?,74054
"Sarah Connor",?,?,74024
"Channing Tatum",?,?,73895
"Ländervorwahlliste sortiert nach Nummern",?,?,73859
"Deutsche Bahn",?,?,73726
"Iran",?,?,73682
"Europoolpalette",?,?,73678
"Annemarie Carpendale",?,?,73666
"Holocaust",?,?,73665
"American History X",?,?,73579
"Arnold Schwarzenegger",?,?,73524
"Die Toten Hosen",?,?,73300
"Griechisches Alphabet",?,?,73292
"Game of Thrones/Episodenliste",?,?,73275
"Die Bestimmung – Tödliche Wahrheit",?,?,73147
"Vietnamkrieg",?,?,73022
"Afghanistan",?,?,72901
"Hashimoto-Thyreoiditis",?,?,72764
"Das Geisterhaus (Film)",?,?,72706
"Ethanol",?,?,72479
"Maibaum",?,?,72442
"BMW",?,?,72302
"Supernatural",?,?,72253
"Gregory Peck",?,?,72235
"BMW E90",?,?,72107
"Vulva",?,?,71922
"AnnenMayKantereit",?,?,71812
"Andrea Berg",?,?,71757
"WhatsApp",?,?,71585
"Depression",?,?,71385
"Muttertag",?,?,71302
"Ischämischer Schlaganfall",?,?,71260
"Liste der Länder Europas",?,?,71249
"Kuba",?,?,71169
"Volkswagen AG",?,?,71137
"Tesla Model S",?,?,71115
"Buddhismus",?,?,71115
"Fußball-Bundesliga",?,?,70860
"Hugo Cabret",?,?,70584
"Weimarer Republik",?,?,70406
"Vikings (Fernsehserie)",?,?,70277
"Chloë Grace Moretz",?,?,70237
"Elton (Moderator)",?,?,70136
"20. April",?,?,69775
"Rumänien",?,?,69761
"Jason Statham",?,?,69752
"Julius Brink",?,?,69571
"Bud Spencer",?,?,69428
"Norwegen",?,?,69426
"Dieter Bohlen",?,?,69411
"BDSM",?,?,69357
"Schweppes",?,?,69269
"Sowjetunion",?,?,69191
"Neuseeland",?,?,69190
"Schutzart",?,?,69064
"Mark Wahlberg",?,?,69058
"Navy CIS",?,?,68894
"Diego Simeone",?,?,68833
"Kotau",?,?,68831
"The Descendants – Familie und andere Angelegenheiten",?,?,68806
"Terroranschläge am 11. September 2001",?,?,68798
"Martin Luther King",?,?,68794
"Doctor Who",?,?,68789
"Tarifvertrag für den öffentlichen Dienst der Länder",?,?,68758
"Michael Fassbender",?,?,68692
"Liste der Kernreaktoren in Deutschland",?,?,68665
"Ausweisnummer",?,?,68653
"Deutsche Demokratische Republik",?,?,68502
"Boeing B-52",?,?,68464
"Universal Serial Bus",?,?,68457
"Liste der Staaten der Erde",?,?,68316
"Dresden",?,?,68282
"Niedersachsen",?,?,67984
"Gangs of New York",?,?,67945
"Rom",?,?,67882
"Margot Robbie",?,?,67852
"Land (Deutschland)",?,?,67846
"Gaius Iulius Caesar",?,?,67841
"Amsel",?,?,67819
"Eminem",?,?,67789
"The Blacklist",?,?,67766
"Osteopathie (Alternativmedizin)",?,?,67719
"Parkinson-Krankheit",?,?,67674
"Paris",?,?,67531
"Sinus und Kosinus",?,?,67511
"H- und P-Sätze",?,?,67470
"Portugal",?,?,67446
"Französische Revolution",?,?,67369
"Justin Bieber",?,?,67299
"Airbus A380",?,?,67199
"Christi Himmelfahrt",?,?,67123
"Magnetresonanztomographie",?,?,66947
"Zlatan Ibrahimović",?,?,66914
"Rhein",?,?,66883
"England",?,?,66875
"Dänemark",?,?,66727
"Elvis Presley",?,?,66673
"Reinhard Friedrich",?,?,66668
"Erster Mai",?,?,66645
"Will Smith",?,?,66637
"Vertigo – Aus dem Reich der Toten",?,?,66578
"Berlin – Tag & Nacht",?,?,66558
"Real Madrid",?,?,66394
"Natalia Wörner",?,?,66347
"Bruttoinlandsprodukt",?,?,66337
"Lucas Cordalis",?,?,66302
"MDMA",?,?,66180
"Primzahl",?,?,66043
"Ludwig XIV.",?,?,65982
"DFB-Pokal",?,?,65949
"Blutgruppe",?,?,65913
"Kernkraftwerk Tschernobyl",?,?,65897
"Methamphetamin",?,?,65830
"Leipzig",?,?,65781
"David Bowie",?,?,65731
"Zinédine Zidane",?,?,65714
"Adidas",?,?,65666
"Nuklearkatastrophe von Fukushima",?,?,65643
"Violetta (Fernsehserie)",?,?,65620
"Griechenland",?,?,65570
"Liste von Pornodarstellerinnen",?,?,65542
"Charlie Sheen",?,?,65494
"Wahlergebnisse österreichischer Bundespräsidentenwahlen",?,?,65482
"Hugh Jackman",?,?,65411
"Das Dschungelbuch",?,?,65396
"UEFA Champions League 2015/16",?,?,65351
"Römisches Reich",?,?,65156
"Uschi Glas",?,?,65025
"Hochzeitstag",?,?,64985
"Karl Marx",?,?,64866
"Jorge González (Model)",?,?,64836
"Luxemburg",?,?,64808
"Instagram",?,?,64793
"Standardabweichung",?,?,64581
"Xavier Naidoo",?,?,64476
"Batman",?,?,64468
"Tom Hardy",?,?,64418
"Fellatio",?,?,64278
"Südafrika",?,?,64190
"Jeffrey Dean Morgan",?,?,64186
"Die Jury (Film)",?,?,64031
"Bitcoin",?,?,63959
"Indonesien",?,?,63822
"Eiffelturm",?,?,63676
"Los Angeles",?,?,63531
"Richard Branson",?,?,63410
"Karl der Große",?,?,63392
"Gesche Gottfried",?,?,63383
"Christentum",?,?,63281
"Esther Sedlaczek",?,?,63218
"The Night Manager",?,?,63173
"Kerstin Ott",?,?,63136
"The Huntsman & The Ice Queen",?,?,63116
"How to Get Away with Murder",?,?,63040
"Deutschland sucht den Superstar",?,?,62984
"Anne Hathaway",?,?,62974
"Echoverleihung 2016",?,?,62788
"Prypjat (Stadt)",?,?,62768
"Vereinigte Arabische Emirate",?,?,62755
"Sodomie",?,?,62728
"Dreißigjähriger Krieg",?,?,62593
"Massimo Sinató",?,?,62562
"Newton (Einheit)",?,?,62487
"Chris Hemsworth",?,?,62467
"Kobe Bryant",?,?,62401
"Barcelona",?,?,62348
"Reinhardt Zudrop",?,?,62236
"The Shannara Chronicles",?,?,62093
"Dieter Hallervorden",?,?,62091
"Herpes Zoster",?,?,62058
"Dexter (Fernsehserie)",?,?,61956
"Terence Hill",?,?,61926
"Hoss Power",?,?,61855
"Hessen",?,?,61830
"Mauritius",?,?,61763
"Christoph Kolumbus",?,?,61710
"Albanien",?,?,61694
"Dwayne Johnson",?,?,61657
"Criminal Minds",?,?,61641
"Hämorrhoiden",?,?,61596
"Morbus Crohn",?,?,61591
"Ariana Grande",?,?,61573
"Jakobsweg",?,?,61479
"Thomas Häßler",?,?,61458
"Kostja Ullmann",?,?,61440
"Katrin Bauerfeind",?,?,61411
"Kosovo",?,?,61385
"Nordkorea",?,?,61361
"Quentin Tarantino",?,?,61327
"Ungarn",?,?,61173
"Tinder",?,?,61122
"Adele (Sängerin)",?,?,61071
"Ukraine",?,?,60896
"Gigi Hadid",?,?,60803
"Harry Potter (Filmreihe)",?,?,60747
"Charlie Chaplin",?,?,60723
"Mexiko",?,?,60719
"Motsi Mabuse",?,?,60712
"RAL-Farbe",?,?,60640
"Sido",?,?,60573
"Otto von Bismarck",?,?,60387
"Bergkarabachkonflikt",?,?,60356
"Vorstadtweiber",?,?,60212
"Hannover",?,?,60203
"Stuttgart",?,?,60162
"Ludwig van Beethoven",?,?,60095
"Sonnensystem",?,?,60068
"Das Dschungelbuch (1967)",?,?,60041
"Che Guevara",?,?,60020
"Masturbation",?,?,60017
"Afrika",?,?,60000
"Hummeln",?,?,59981
"Charlize Theron",?,?,59980
"Gicht",?,?,59813
"Axl Rose",?,?,59551
"Freimaurerei",?,?,59487
"Leonardo da Vinci",?,?,59426
"Erde",?,?,59424
"Syphilis",?,?,59333
"Suzanne von Borsody",?,?,59311
"Bertolt Brecht",?,?,59310
"Schmähkritik",?,?,59303
"Nicholas Ofczarek",?,?,59053
"George Clooney",?,?,59012
"Ägypten",?,?,59009
"Hawaii",?,?,58965
"Kat Dennings",?,?,58916
"Anne Will",?,?,58843
"RB Leipzig",?,?,58690
"Bodensee",?,?,58688
"Ekaterina Leonova",?,?,58637
"VW Golf VII",?,?,58613
"Sheila E.",?,?,58547
"Scrum",?,?,58513
"Pablo Escobar",?,?,58500
"James Bond 007: Casino Royale",?,?,58442
"PH-Wert",?,?,58435
"Bürgerkrieg in Syrien",?,?,58320
"Nikola Tesla",?,?,58277
"Zeugen Jehovas",?,?,58257
"Hand-Fuß-Mund-Krankheit",?,?,58180
"Jerry Stiller",?,?,58036
"Ecuador",?,?,58024
"Nora von Waldstätten",?,?,57963
"Wolf",?,?,57949
"Marokko",?,?,57917
"Marvel’s Daredevil",?,?,57880
"Kasachstan",?,?,57833
"Gronkh",?,?,57814
"Pep Guardiola",?,?,57580
"Rheinland-Pfalz",?,?,57551
"Ich bin Nummer Vier",?,?,57530
"Blutzucker",?,?,57530
"Lupus erythematodes",?,?,57521
"Hektar",?,?,57515
"Raspberry Pi",?,?,57445
"Kaley Cuoco",?,?,57395
"Elisabeth I.",?,?,57395
"The Revenant – Der Rückkehrer",?,?,57261
"Penis",?,?,57238
"Quinoa",?,?,57189
"Gute Zeiten, schlechte Zeiten",?,?,57172
"Viskosität",?,?,57073
"Liste der Disney-Filme",?,?,57056
"UEFA Europa League",?,?,57049
"Deutsche Fußballnationalmannschaft",?,?,57025
"Faschismus",?,?,56898
"BMW E46",?,?,56883
"Barock",?,?,56873
"Jane Eyre",?,?,56846
"Noh Jin-kyu",?,?,56790
"RAID",?,?,56751
"Verifizierung",?,?,56678
"Liste der Millionenstädte",?,?,56676
"Gossip Girl",?,?,56620
"Scarlett Johansson",?,?,56579
"Dienstgrade der Bundeswehr",?,?,56554
"Kalifornien",?,?,56516
"Swastika",?,?,56490
"Leicester",?,?,56383
"Elizabeth Bowes-Lyon",?,?,56360
"Liste mathematischer Symbole",?,?,56327
"Arthrose",?,?,56269
"Kalter Krieg",?,?,56236
"YouPorn",?,?,56217
"187 Strassenbande",?,?,56139
"Tom Hanks",?,?,56131
"Schottland",?,?,56072
"Bundeswehr",?,?,55838
"Android (Betriebssystem)",?,?,55780
"Mila Kunis",?,?,55746
"Thüringen",?,?,55713
"Down-Syndrom",?,?,55638
"Zustellanweisung",?,?,55638
"Frühe Neuzeit",?,?,55586
"Angelina Jolie",?,?,55560
"SAP",?,?,55485
"Sechseläuten",?,?,55459
"Ryan Reynolds",?,?,55349
"Jackie Chan",?,?,55327
"Lichtgeschwindigkeit",?,?,55262
"Liste der Tatort-Folgen",?,?,55134
"Bruce Willis",?,?,55067
"Amphetamin",?,?,55024
"Sri Lanka",?,?,54985
"Guns N’ Roses",?,?,54937
"Schweizer Franken",?,?,54899
"Die Saporoger Kosaken schreiben dem türkischen Sultan einen Brief",?,?,54855
"Mensch",?,?,54749
"Goldener Schnitt",?,?,54727
"Bulgarien",?,?,54703
"Philipp Lahm",?,?,54686
"Renaissance",?,?,54565
"Kate Winslet",?,?,54538
"Bacon Explosion",?,?,54523
"Heiliges Römisches Reich",?,?,54494
"Myanmar",?,?,54488
"Karl-Heinz von Hassel",?,?,54470
"John F. Kennedy",?,?,54457
"Liechtenstein",?,?,54418
"Wilsberg (Fernsehserie)",?,?,54415
"Sikhismus",?,?,54284
"Deutsches Kaiserreich",?,?,54267
"Keanu Reeves",?,?,54230
"Aminosäuren",?,?,54224
"Jesiden",?,?,54190
"Nürnberg",?,?,54179
"Miriam Meckel",?,?,54140
"Dr. House",?,?,54068
"Jake Gyllenhaal",?,?,53956
"Geschwindigkeitsindex",?,?,53877
"Ibuprofen",?,?,53826
"Bernie Sanders",?,?,53800
"Liste der UEFA-Champions-League-Endspiele",?,?,53799
"Aluminium",?,?,53798
"Friedrich Schiller",?,?,53773
"Bushido (Rapper)",?,?,53747
"Michael Jordan",?,?,53716
"Misfits (Fernsehserie)",?,?,53704
"Purple Rain (Film)",?,?,53603
"Gold",?,?,53587
"Donau",?,?,53569
"Georg VI. (Vereinigtes Königreich)",?,?,53566
"Pinguine",?,?,53553
"Boss Burns",?,?,53446
"Finnland",?,?,53442
"Chris Evans",?,?,53425
"Herr von Boilstädt",?,?,53404
"Benedikt Maria Trappen",?,?,53386
"Madeira",?,?,53311
"Thailand",?,?,53300
"Venedig",?,?,53299
"Mallorca",?,?,53259
"Lamborghini",?,?,53252
"Saudi-Arabien",?,?,53187
"Düsseldorf",?,?,53150
"Wilhelm II. (Deutsches Reich)",?,?,53101
"Eichhörnchen",?,?,53093
"Liste erfolgreicher Filme",?,?,53090
"Serbien",?,?,53067
"Dieter Thomas",?,?,53019
"Z Nation",?,?,53005
"Fußball-Europameisterschaft",?,?,52986
"Lilo Wanders",?,?,52964
"Fernando Torres",?,?,52911
"Thomas Müller",?,?,52862
"Beate Zschäpe",?,?,52837
"Daniel Brühl",?,?,52836
"Doris Roberts",?,?,52780
"Griechische Mythologie",?,?,52747
"Hans Koschnick",?,?,52701
"Karpaltunnelsyndrom",?,?,52641
"Glucose",?,?,52640
"Manuel Neuer",?,?,52544
"Deutsche Sprache",?,?,52535
"Eritrea",?,?,52529
"Industrie 4.0",?,?,52467
"Sonne",?,?,52423
"Klitoris",?,?,52374
"2 Guns",?,?,52336
"Anders Behring Breivik",?,?,52313
"Kim Kardashian",?,?,52290
"Audi",?,?,52278
"Max Giesinger",?,?,52278
"Bremen",?,?,52275
"Flughafen Berlin Brandenburg",?,?,52270
"Marathonlauf",?,?,52243
"Deutsche Nationalhymne",?,?,52242
"Bourne (Filmreihe)",?,?,52205
"James Bond 007: Spectre",?,?,52179
"Aufklärung",?,?,52176
"Diphallie",?,?,52099
"Präsident der Vereinigten Staaten",?,?,52045
"Kokain",?,?,52025
"Nazan Eckes",?,?,52017
"Konfirmation",?,?,51940
"Die blaue Lagune (1980)",?,?,51938
"Resilienz (Psychologie)",?,?,51872
"Chemtrail",?,?,51855
"Christian Kohlund",?,?,51836
"Unknown Identity",?,?,51828
"Burj Khalifa",?,?,51792
"Völkermord an den Armeniern",?,?,51769
"Low-Carb",?,?,51670
"Lufthansa",?,?,51667
"Emily Blunt",?,?,51631
"Adipositas",?,?,51571
"Pablo Picasso",?,?,51553
"Dubai",?,?,51478
"Daniel Roesner",?,?,51459
"Fußball-Weltmeisterschaft",?,?,51410
"Groupies bleiben nicht zum Frühstück",?,?,51369
"Daniel Craig",?,?,51308
"Franck Ribéry",?,?,51307
"The Jungle Book (2016)",?,?,51234
"Edward Norton",?,?,51216
"Hauskatze",?,?,51212
"Wladimir Wladimirowitsch Putin",?,?,51197
"Robert De Niro",?,?,51185
"Papierformat",?,?,51172
"Schengener Abkommen",?,?,51138
"Rihanna",?,?,51134
"Tatort (Fernsehreihe)",?,?,51114
"Stefan Raab",?,?,51102
"Kölner Dom",?,?,51098
"Beatrice Egli",?,?,51008
"Krieg der Welten (Film)",?,?,50994
"Scientology",?,?,50987
"Sardinien",?,?,50941
"Hongkong",?,?,50923
"Giersch",?,?,50891
"Orange Is the New Black",?,?,50873
"Sibylle Abel",?,?,50816
"Tiger",?,?,50727
"Heidi Klum",?,?,50725
"Sachsen",?,?,50714
"Johann Sebastian Bach",?,?,50673
"HTTP-Statuscode",?,?,50662
"Joule",?,?,50650
"Lena Meyer-Landrut",?,?,50647
"Atombombenabwürfe auf Hiroshima und Nagasaki",?,?,50509
"BMW 3er",?,?,50499
"Era Istrefi",?,?,50372
"Sarah Lombardi",?,?,50362
"Brandenburger Tor",?,?,50272
"Mount Everest",?,?,50230
"Benfica Lissabon",?,?,50207
"Rudolf Hundstorfer",?,?,50202
"Castle (Fernsehserie)",?,?,50195
"Alle unter einem Dach",?,?,50178
"Reign",?,?,50161
"Köln 50667",?,?,50129
"Manta – Der Film",?,?,50073
"Ku’damm 56",?,?,50036
"Peter Dinklage",?,?,50034
"Liverpool",?,?,49977
"Maria Stuart",?,?,49953
"Lissabon",?,?,49935
"Kristen Stewart",?,?,49896
"Istanbul",?,?,49891
"Penis des Menschen",?,?,49871
"Wayne Carpendale",?,?,49832
"Dilma Rousseff",?,?,49798
"Faust. Eine Tragödie.",?,?,49754
"Walter Scheel",?,?,49724
"Sherlock Holmes",?,?,49722
"Hillary Clinton",?,?,49643
"Heinrich VIII. (England)",?,?,49608
"Freiburg im Breisgau",?,?,49589
"Rosamund Pike",?,?,49570
"Fargo (Fernsehserie)",?,?,49559
"Liam Neeson",?,?,49521
"Liste der Bundespräsidenten der Republik Österreich",?,?,49507
"James Deen",?,?,49505
"Roxette",?,?,49490
