Page,Edits,Editors,Views
"Vera F. Birkenbihl",1,1,117923
"Silvia Neid",22,19,117282
"Fluch der Karibik",6,4,116931
"Deutsche Nationalhymne",9,7,116568
"Timo Boll",20,11,116166
"Liste der erfolgreichsten Sommerolympioniken",?,?,115095
"Zweiter Weltkrieg",?,?,114847
"Robert Harting",?,?,114032
"Cara Delevingne",?,?,113183
"DFL-Supercup",?,?,112433
"Bastian Schweinsteiger",?,?,111852
"Star Trek Beyond",?,?,111700
"Simone Biles",?,?,111497
"Prison Break",?,?,111121
"Recep Tayyip Erdoğan",?,?,110948
"Fethullah Gülen",?,?,110687
"Doctor’s Diary",?,?,110649
"Frankreich",?,?,110553
"Nordrhein-Westfalen",?,?,109077
"Angela Merkel",?,?,108314
"Energiegefilterte Transmissionselektronenmikroskopie",?,?,108283
"Castle (Fernsehserie)",?,?,108060
"Outlander (Fernsehserie)",?,?,107852
"Puerto Rico",?,?,107385
"Erster Weltkrieg",?,?,107364
"Verwandtschaftsbeziehung",?,?,106025
"100-Meter-Lauf",?,?,105316
"Star Trek",?,?,105040
"The Night Manager",?,?,104493
"Grey’s Anatomy",?,?,104459
"Unix-Shell",?,?,103727
"Sex",?,?,102921
"Mark Zuckerberg",?,?,102759
"Johnny Depp",?,?,102418
"Harry Potter",?,?,102244
"Niederlande",?,?,102238
"Henry Maske",?,?,102153
"Serge Gnabry",?,?,101866
"SIP-Status-Codes",?,?,101673
"Harry Potter and the Cursed Child",?,?,101497
"James Bond",?,?,101454
"Vereinigtes Königreich",?,?,101403
"New York City",?,?,101101
"Malta",?,?,100925
"Kerstin Ott",?,?,100707
"Xatar",?,?,100037
"Jared Leto",?,?,99863
"Gilmore Girls",?,?,99689
"Kanada",?,?,98176
"Burkini",?,?,98045
"Andrea Berg",?,?,98035
"München",?,?,97666
"2001: Odyssee im Weltraum",?,?,97588
"Bayern",?,?,97314
"Island",?,?,96803
"Wespenspinne",?,?,96757
"Paul Potts",?,?,96448
"Zika-Virus",?,?,96434
"Multiple Sklerose",?,?,96164
"Jason Bourne",?,?,95783
"Borderline-Persönlichkeitsstörung",?,?,94846
"Frédéric von Anhalt",?,?,94499
"Liste der IPA-Zeichen",?,?,94394
"Periodensystem",?,?,94277
"Konfektionsgröße",?,?,94014
"Mariä Aufnahme in den Himmel",?,?,94000
"Triathlon",?,?,93753
"Pablo Escobar",?,?,93567
"Nadia Comăneci",?,?,93332
"Ewiger Medaillenspiegel der Olympischen Sommerspiele",?,?,93165
"Olympische Sommerspiele 2016/Leichtathletik",?,?,93118
"Figuren aus dem Marvel-Universum",?,?,92980
"Downton Abbey",?,?,92834
"Wacken Open Air",?,?,92621
"Vagina",?,?,92274
"Wien",?,?,91808
"Syrien",?,?,91662
"Perseiden",?,?,91296
"Orange Is the New Black",?,?,90884
"Bodensee",?,?,90672
"Amatrice",?,?,90495
"Hand-Fuß-Mund-Krankheit",?,?,90041
"Volksrepublik China",?,?,89851
"FC Bayern München",?,?,89294
"Rammstein",?,?,89155
"Köln",?,?,89111
"Katrin Müller-Hohenstein",?,?,89077
"Darknet",?,?,88500
"Liste der Großstädte in Deutschland",?,?,88495
"Ausweisnummer",?,?,88425
"Olympische Sommerspiele 2016/Tennis",?,?,88216
"Claus Schenk Graf von Stauffenberg",?,?,88143
"Supernatural",?,?,88080
"Norwegen",?,?,88003
"Schweden",?,?,87976
"Deutsche Fußballnationalmannschaft der Frauen",?,?,87887
"Georg Lindemann",?,?,87249
"Google",?,?,87190
"Mila Kunis",?,?,87104
"Medaillenspiegel der Olympischen Sommerspiele 2004",?,?,87104
"Dänemark",?,?,86924
"Europäische Union",?,?,86410
"Kurden",?,?,85765
"Inglourious Basterds",?,?,85317
"Beachvolleyball",?,?,85252
"Frankfurt am Main",?,?,85169
"Bipolare Störung",?,?,85163
"American Horror Story",?,?,84953
"Gzuz",?,?,84622
"Singapur",?,?,84532
"Niqab",?,?,84476
"Stephen Hawking",?,?,84296
"Liste der olympischen Medaillengewinner aus Deutschland",?,?,84268
"Sherlock (Fernsehserie)",?,?,83564
"Lupus erythematodes",?,?,83446
"Gerhard Tötschinger",?,?,83219
"Schizophrenie",?,?,82896
"Florian David Fitz",?,?,82820
"Emilia Clarke",?,?,82811
"Liste der Staaten der Erde",?,?,82808
"Norbert Gastell",?,?,82159
"Megan Fox",?,?,81885
"Airbus A380",?,?,81866
"Vampire Diaries",?,?,81647
"Bürgerkrieg in Syrien",?,?,81603
"Internet Movie Database",?,?,81398
"Gardasee",?,?,81289
"Hüter der Erinnerung – The Giver",?,?,81228
"Marcel Nguyen",?,?,80471
"Die Simpsons",?,?,80461
"Hockey",?,?,80269
"Adriano Celentano",?,?,80059
"Matt Damon",?,?,79953
"Sardinien",?,?,79692
"Polen",?,?,79686
"Hornisse",?,?,79597
"Neuseeland",?,?,79558
"Will Smith",?,?,79278
"Syphilis",?,?,79085
"Jason Statham",?,?,79048
"Indien",?,?,78843
"Priyanka Chopra",?,?,78571
"Ländervorwahlliste sortiert nach Nummern",?,?,78540
"Spanien",?,?,78255
"Olympische Ringe",?,?,78086
"Geschlechtsverkehr",?,?,77957
"Deutsche Bahn",?,?,77839
"Bundespräsident (Deutschland)",?,?,77490
"Star Wars",?,?,77409
"Autismus",?,?,77237
"Paul Pogba",?,?,77086
"Sigmar Gabriel",?,?,76904
"Japan",?,?,76870
"Hochzeitstag",?,?,76649
"Dwayne Johnson",?,?,76616
"Transformers (Film)",?,?,76579
"Sebastian Kurz",?,?,76456
"House of Cards (Fernsehserie)",?,?,76450
"Breaking Bad",?,?,76059
"Sansibar",?,?,75933
"Incoterms",?,?,75846
"Leonardo DiCaprio",?,?,75738
"Jackie Chan",?,?,75629
"BDSM",?,?,75560
"Vulva",?,?,75520
"Heinrich Himmler",?,?,75492
"Gülen-Bewegung",?,?,75415
"Cookie",?,?,75301
"Münster (Westfalen)",?,?,75248
"Schatz des Forrest Fenn",?,?,75105
"Weltwunder",?,?,75095
"Snapchat",?,?,74964
"The Flash (Fernsehserie)",?,?,74900
"Präsidentschaftswahl in den Vereinigten Staaten 2016",?,?,74589
"Henning Voscherau",?,?,74569
"Suits (Fernsehserie)",?,?,74438
"Olympische Sommerspiele 1936",?,?,74381
"Buchsbaumzünsler",?,?,74358
"Irland",?,?,74127
"Pierce Brosnan",?,?,74019
"Barack Obama",?,?,73950
"Figuren im Lied von Eis und Feuer",?,?,73772
"Reichsbürgerbewegung",?,?,73689
"Die Unfassbaren – Now You See Me",?,?,73683
"Olympische Sommerspiele 2008",?,?,73678
"Rudi Cerne",?,?,73475
"Heath Ledger",?,?,73275
"Iran",?,?,72942
"Bundeskanzler (Deutschland)",?,?,72909
"Liste der Präsidenten der Vereinigten Staaten",?,?,72819
"Israel",?,?,72790
"Leipzig",?,?,72647
"Martin Luther",?,?,72604
"Baden-Württemberg",?,?,72423
"Bombardier Talent 2",?,?,72169
"2 Broke Girls",?,?,71832
"Eduardo Saverin",?,?,71700
"Venedig",?,?,71546
"Albert Einstein",?,?,71531
"RB Leipzig",?,?,71497
"Preacher (Fernsehserie)",?,?,71337
"Berlin – Tag & Nacht",?,?,71289
"Neymar",?,?,71104
"Narzissmus",?,?,71098
"Mauritius",?,?,71050
"Medaillenspiegel der Olympischen Sommerspiele 2000",?,?,71014
"London",?,?,70970
"Amyotrophe Lateralsklerose",?,?,70954
"MDMA",?,?,70854
"IZombie",?,?,70729
"Rhein",?,?,70435
"Kristina Vogel",?,?,70350
"Michael Schumacher",?,?,70089
"Zac Efron",?,?,70071
"Robert De Niro",?,?,69968
"Bryan Clauson",?,?,69883
"Blake Lively",?,?,69842
"Kristina Bröring-Sprehe",?,?,69834
"Milzbrand",?,?,69691
"Bares für Rares",?,?,69671
"Cristiano Ronaldo",?,?,69529
"DS Produkte",?,?,69417
"Kristin Otto",?,?,69409
"Mallorca",?,?,69408
"Caster Semenya",?,?,69321
"Tuberkulose",?,?,69231
"Thailand",?,?,68997
"The Mentalist",?,?,68979
"Elvis Presley",?,?,68922
"Borussia Dortmund",?,?,68801
"Jason Bourne (Film)",?,?,68673
"Schutzart",?,?,68646
"Pinar Atalay",?,?,68543
"Köln 50667",?,?,68493
"Christoph Waltz",?,?,68436
"Berliner Mauer",?,?,68433
"Reyhan Şahin",?,?,68340
"Napoleon Bonaparte",?,?,68253
"BMW E90",?,?,68076
"Eminem",?,?,68073
"Intersexualität",?,?,68043
"Navy CIS",?,?,67807
"Mr. Robot (Fernsehserie)",?,?,67773
"187 Strassenbande",?,?,67760
"Masturbation",?,?,67722
"Olympische Winterspiele 2018",?,?,67713
"Universal Serial Bus",?,?,67550
"Ammen-Dornfinger",?,?,67527
"Marathonlauf",?,?,67477
"Deutsche Fußballolympiamannschaft",?,?,67466
"Tschechien",?,?,67352
"Ghostbusters – Die Geisterjäger",?,?,67302
"Hillary Clinton",?,?,67258
"Liste der ältesten Menschen",?,?,67201
"Olympische Sommerspiele 2016/Basketball",?,?,67039
"Homeland (Fernsehserie)",?,?,67016
"Rumänien",?,?,66863
"Kreta",?,?,66835
"NATO",?,?,66699
"YouTube",?,?,66413
"Independence Day: Wiederkehr",?,?,66293
"Volkswagen AG",?,?,66250
"Ludger Beerbaum",?,?,66036
"Dark Shadows (2012)",?,?,65996
"Niedersachsen",?,?,65920
"Judith Williams",?,?,65889
"Gossip Girl",?,?,65775
"Tinder",?,?,65621
"Christoph Jablonka",?,?,65615
"Osmanisches Reich",?,?,65404
"Fibromyalgie",?,?,65392
"Land (Deutschland)",?,?,65325
"RMS Titanic",?,?,65274
"Liechtenstein",?,?,65248
"Body-Mass-Index",?,?,65093
"Disturbed",?,?,65091
"Chorea Huntington",?,?,65078
"Madeira",?,?,65060
"Liste von Pornodarstellerinnen",?,?,65053
"Golf (Sport)",?,?,64939
"Pfeiffer-Drüsenfieber",?,?,64930
"Batman",?,?,64891
"Dexter (Fernsehserie)",?,?,64839
"Steffi Graf",?,?,64824
"Robin Williams",?,?,64721
"Bud Spencer",?,?,64691
"Liste der Millionenstädte",?,?,64610
"Belgien",?,?,64529
"Dienstgrade der Bundeswehr",?,?,64409
"Indonesien",?,?,64408
"Lied der Deutschen",?,?,64047
"Griechisches Alphabet",?,?,63958
"Eyes Wide Shut",?,?,63906
"Cristo Redentor (Rio de Janeiro)",?,?,63863
"Sturm der Liebe",?,?,63796
"Ringelnatter",?,?,63716
"Android (Betriebssystem)",?,?,63708
"Nordkorea",?,?,63564
"Rothschild",?,?,63488
"YouPorn",?,?,63388
"Rogue One: A Star Wars Story",?,?,63241
"Ungarn",?,?,63238
"Kuba",?,?,63174
"Marlon Brando",?,?,63112
"Kanarische Inseln",?,?,63069
"Dresden",?,?,63046
"Michael Jackson",?,?,63023
"Chemtrail",?,?,62847
"Pets (2016)",?,?,62822
"Hashimoto-Thyreoiditis",?,?,62802
"Vietnamkrieg",?,?,62760
"Klitoris",?,?,62631
"Helgoland",?,?,62624
"Eis am Stiel (Film)",?,?,62619
"Instagram",?,?,62496
"Olympische Winterspiele",?,?,62430
"Zehnkampf",?,?,62408
"Donau",?,?,62377
"Landtagswahl in Mecklenburg-Vorpommern 2016",?,?,62349
"Hongkong",?,?,62335
"Sons of Anarchy",?,?,62292
"Depression",?,?,62215
"Rihanna",?,?,62161
"Bitcoin",?,?,62139
"WhatsApp",?,?,62117
"Sean Connery",?,?,62002
"Vereinigte Arabische Emirate",?,?,61695
"Quentin Tarantino",?,?,61682
"Ferrari 330 America",?,?,61586
"Xenia Prinzessin von Sachsen",?,?,61264
"Keirin",?,?,61250
"Hawaii",?,?,61173
"Rheinland-Pfalz",?,?,61132
"Criminal Minds",?,?,61102
"Jesiden",?,?,61074
"Dunja Hayali",?,?,61055
"Nora Tschirner",?,?,60976
"Liste der Länder Europas",?,?,60836
"Blutgruppe",?,?,60740
"Harry Potter (Filmreihe)",?,?,60664
"Kasachstan",?,?,60567
"Carlo Ancelotti",?,?,60456
"Kosovo",?,?,60407
"Südtirol",?,?,60382
"Weltkarte",?,?,60327
"Sri Lanka",?,?,60222
"Luxemburg",?,?,60210
"Das perfekte Verbrechen",?,?,60181
"Colonia Dignidad",?,?,60091
"Bundeswehr",?,?,60041
"Johann Wolfgang von Goethe",?,?,59930
"Liste mathematischer Symbole",?,?,59925
"Medaillenspiegel der Olympischen Sommerspiele 1992",?,?,59910
"Arrow (Fernsehserie)",?,?,59728
"Arnold Schwarzenegger",?,?,59699
"Niki Lauda",?,?,59697
"Kontinent",?,?,59680
"Empathie",?,?,59571
"Deutsche Demokratische Republik",?,?,59546
"Deutsche Fußballnationalmannschaft",?,?,59498
"Orphan Black",?,?,59447
"Ed Warren",?,?,59443
"Ryan Lochte",?,?,59417
"Herpes Zoster",?,?,59391
"Slowenien",?,?,59350
"Olympische Sommerspiele 2004",?,?,59335
"Google Übersetzer",?,?,59323
"Riesen-Bärenklau",?,?,59308
"Tom Cruise",?,?,59252
"UEFA Champions League",?,?,59241
"Schloss Neuschwanstein",?,?,59210
"Scarlett Johansson",?,?,59132
"Aviator",?,?,59070
"The Social Network",?,?,59015
"Sowjetunion",?,?,59002
"Figuren aus Star Wars",?,?,58877
"Ludwig II. (Bayern)",?,?,58875
"Fidel Castro",?,?,58838
"Airbus-A320-Familie",?,?,58812
"Kleiner Waffenschein",?,?,58797
"Alexander Bommes",?,?,58780
"Griechenland",?,?,58642
"Iron Maiden",?,?,58553
"Charlie Sheen",?,?,58519
"Operation Walküre – Das Stauffenberg-Attentat",?,?,58461
"Jud Süß (1940)",?,?,58386
"Schahram Amiri",?,?,58242
"Finnland",?,?,58199
"Ryan Reynolds",?,?,58169
"Europoolpalette",?,?,58139
"Frank Thelen",?,?,58131
"Dr. House",?,?,58130
"Stuttgart",?,?,58078
"Ghostbusters (2016)",?,?,57965
"Afghanistan",?,?,57887
"Alicia Vikander",?,?,57791
"Portugal",?,?,57759
"Kim Kardashian",?,?,57758
"Liste der 500 reichsten Deutschen",?,?,57681
"Liste der olympischen Mannschaftskürzel",?,?,57660
"Trier",?,?,57632
"Estádio do Maracanã",?,?,57600
"Hektar",?,?,57452
"Montenegro",?,?,57410
"Teneriffa",?,?,57400
"Aleppo",?,?,57309
"Ein ganzes halbes Jahr (Film)",?,?,57308
"Andrew Florent",?,?,57251
"Luzifer",?,?,57183
"Chloë Grace Moretz",?,?,57180
"Medaillenspiegel der Olympischen Sommerspiele 1996",?,?,57150
"Pokémon-Spiele",?,?,57046
"Jenseits von Afrika",?,?,57040
"Korsika",?,?,56959
"Das Schweigen der Lämmer (Film)",?,?,56882
"Reichsbrücke",?,?,56808
"Miranda Leonhardt",?,?,56710
"The Strain (Fernsehserie)",?,?,56637
"Ernst Nolte",?,?,56586
"Südafrika",?,?,56500
"Die Bestimmung – Divergent",?,?,56485
"Down-Syndrom",?,?,56455
"Alexander Skarsgård",?,?,56392
"Heiliges Römisches Reich",?,?,56385
"Doctor Who",?,?,56348
"Maine-Coon-Katze",?,?,56274
"Freddie Mercury",?,?,56257
"Leopard 2",?,?,56101
"Bulgarien",?,?,56098
"VW Golf VII",?,?,56054
"Tennis",?,?,56050
"Che Guevara",?,?,56022
"Joker (Comicfigur)",?,?,56019
"Lou Pearlman",?,?,55983
"Hessen",?,?,55913
"Terroranschläge am 11. September 2001",?,?,55865
"Paul Biedermann",?,?,55862
"Pirates of the Caribbean – Fremde Gezeiten",?,?,55776
"Hannover",?,?,55708
"Identitäre Bewegung",?,?,55692
"Kenny Baker (Schauspieler)",?,?,55601
"Pavee",?,?,55558
"Bali",?,?,55437
"Entführung von Natascha Kampusch",?,?,55378
"Selena Gomez",?,?,55373
"Kaley Cuoco",?,?,55355
"Die Unfassbaren 2",?,?,55273
"Euro",?,?,55264
"Sido",?,?,55170
"Star-Crossed",?,?,55162
"Figuren im Star-Trek-Universum",?,?,55088
"Die Höhle der Löwen",?,?,55045
"Bones – Die Knochenjägerin",?,?,55014
"Eva Green",?,?,55000
"BMW E46",?,?,54963
"Helene Fischer",?,?,54843
"BMW",?,?,54789
"Lyme-Borreliose",?,?,54583
"Prag",?,?,54529
"Islam",?,?,54523
"Holocaust",?,?,54501
"Jan Delay",?,?,54474
"Akihito",?,?,54465
"Liste von Android-Versionen",?,?,54453
"Kriebelmücken",?,?,54438
"Jesse Owens",?,?,54402
"Andreas Gabalier",?,?,54307
"Deadpool (Film)",?,?,54263
"Schottland",?,?,54199
"Anton Yelchin",?,?,54131
"Rom",?,?,54075
"Penis des Menschen",?,?,53943
"Olympische Sommerspiele 2016/Hockey",?,?,53928
"Amphetamin",?,?,53928
"Serbien",?,?,53883
"Morbus Crohn",?,?,53880
"Black Swan",?,?,53848
"Elisabeth II.",?,?,53770
"Skoliose",?,?,53684
"Freimaurerei",?,?,53659
"Mecklenburg-Vorpommern",?,?,53614
"Battleship (Film)",?,?,53611
"Afrika",?,?,53610
"Sam Claflin",?,?,53588
"Dylan O’Brien",?,?,53554
"Twenty One Pilots",?,?,53549
"Massaker von Tikrit",?,?,53534
"Myanmar",?,?,53501
"Judo",?,?,53473
"David Huddleston",?,?,53402
"Mexiko",?,?,53337
"Hämorrhoiden",?,?,53331
"Freiburg im Breisgau",?,?,53292
"Wahl zum Abgeordnetenhaus von Berlin 2016",?,?,53279
"Maria Stuart",?,?,53268
"Airlander",?,?,53260
"Christiane Hörbiger",?,?,53196
"Böllerschützen",?,?,53178
"Knallfrosch",?,?,53169
"Philippinen",?,?,53138
"Weibliche Ejakulation",?,?,53130
"Star Wars: Das Erwachen der Macht",?,?,53100
"Heidelberg",?,?,53096
"Rasseliste",?,?,53089
"Boeing 777",?,?,53057
"Olympische Sommerspiele 2016/Beachvolleyball",?,?,53032
"Liste der größten Metropolregionen der Welt",?,?,52976
"Liste der Disney-Filme",?,?,52946
"Alternative für Deutschland",?,?,52944
"Sonnensystem",?,?,52933
"Schnaken",?,?,52919
"Britney Spears",?,?,52907
"Penis",?,?,52855
"Good Wife",?,?,52852
"Handball",?,?,52765
"Sag niemals nie",?,?,52753
"Thomas Brodie-Sangster",?,?,52711
"Dreißigjähriger Krieg",?,?,52702
"Düsseldorf",?,?,52667
"DFB-Pokal 2016/17",?,?,52663
"257ers",?,?,52589
"Ibuprofen",?,?,52578
"Ukraine",?,?,52570
"Hochbunker Poppelsdorf",?,?,52538
"Boeing 747",?,?,52485
"Joko Winterscheidt",?,?,52397
"Kreuzotter",?,?,52371
"Zustellanweisung",?,?,52370
"Erde",?,?,52354
"Ryan Gosling",?,?,52326
"Diabetes mellitus",?,?,52260
"Paul Walker",?,?,52132
"Liste der Kfz-Nationalitätszeichen",?,?,52040
"Anna Thalbach",?,?,52039
"Tesla Motors",?,?,52018
"Prevent DEV",?,?,52005
"RAL-Farbe",?,?,51884
"Joseph Goebbels",?,?,51755
"Sturm der Liebe/Rollenbesetzung",?,?,51646
"Daniel Josefsohn",?,?,51598
"Hermann Kant",?,?,51575
"Zypern",?,?,51505
"Amsterdam",?,?,51503
"X-Men (Filmreihe)",?,?,51480
"Bewerbungen für die Olympischen Sommerspiele 2024",?,?,51476
"Los Angeles",?,?,51387
"Samuel Koch",?,?,51358
"Bundesstaat der Vereinigten Staaten",?,?,51330
"Jennifer Lawrence",?,?,51327
"Metallica",?,?,51303
"Suicide Squad",?,?,51283
"Erdbeben von Accumoli 2016",?,?,51273
"Lars Bender",?,?,51251
"Donezbecken-Operation",?,?,51200
"Tom Hardy",?,?,51193
"Scientology",?,?,51143
"Kay One",?,?,51118
"HTTP-Statuscode",?,?,51105
"Ben Hur (1959)",?,?,50980
"Emirates",?,?,50966
"Channing Tatum",?,?,50945
"Kfz-Kennzeichen (Deutschland)",?,?,50945
"Meredith Michaels-Beerbaum",?,?,50882
"Olympische Spiele der Antike",?,?,50848
"Elisabeth von Österreich-Ungarn",?,?,50792
"Pansexualität",?,?,50774
"Michael Jung (Reiter)",?,?,50662
"Jennifer Aniston",?,?,50644
"Sophia Thomalla",?,?,50599
"Philomena (Film)",?,?,50581
"Magnetresonanztomographie",?,?,50520
"Linux",?,?,50447
"Parkinson-Krankheit",?,?,50431
"KC Rebell",?,?,50423
"No Man’s Sky",?,?,50372
"Gute Zeiten, schlechte Zeiten",?,?,50342
"Mustafa Kemal Atatürk",?,?,50330
"Legends of Tomorrow",?,?,50273
"Estland",?,?,50241
"Sean Parker",?,?,50102
"Krätze",?,?,50101
"Albanien",?,?,50097
"Transatlantisches Freihandelsabkommen",?,?,49987
"Quinoa",?,?,49901
"Fear the Walking Dead",?,?,49870
"Lufthansa",?,?,49855
"Carl Lewis",?,?,49841
"Jennifer Lopez",?,?,49831
"Asiatische Tigermücke",?,?,49824
"Barcelona",?,?,49728
"Erin Brockovich (Film)",?,?,49726
"Mimir (Leopard)",?,?,49652
"Sizilien",?,?,49628
"Asbest",?,?,49626
"Ben Affleck",?,?,49617
"Nürnberg",?,?,49608
"Borussia Mönchengladbach",?,?,49584
"Bertolt Brecht",?,?,49579
"Jakobsweg",?,?,49537
"Mount Everest",?,?,49472
"Sexualpraktik",?,?,49423
"Amoklauf in München",?,?,49389
"In Time – Deine Zeit läuft ab",?,?,49352
"Weltbevölkerung",?,?,49346
"Gerald Grosvenor, 6. Duke of Westminster",?,?,49286
"Winona Ryder",?,?,49275
"Emma Watson",?,?,49258
"Shannen Doherty",?,?,49254
"Litauen",?,?,49234
"Toni Erdmann",?,?,49234
"Die wilden Siebziger",?,?,49190
"Pappfahrrad",?,?,49185
"How I Met Your Mother",?,?,49163
"Bosnien und Herzegowina",?,?,49150
"Joachim Löw",?,?,49117
"Paris",?,?,49101
"Mond",?,?,49098
"Stechmücken",?,?,49051
"Berliner Bezirke",?,?,49018
"Lukas Podolski",?,?,48988
"Ina Müller",?,?,48961
"Nicolas Cage",?,?,48914
"Tamme Hanken",?,?,48894
"Deutsche Sprache",?,?,48859
"Wladimir Wladimirowitsch Putin",?,?,48775
"Große Winkelspinne",?,?,48727
"Sicario (2015)",?,?,48723
"Boeing 737",?,?,48677
"Erin Brockovich",?,?,48668
"Meryl Streep",?,?,48658
"Bremen",?,?,48654
"Tesla Model S",?,?,48629
"Cro (Rapper)",?,?,48379
"Republik China (Taiwan)",?,?,48321
"Diskuswurf",?,?,48257
"Verschleierungsverbot",?,?,48234
"Vermummungsverbot",?,?,48190
"Olympische Sommerspiele 2000",?,?,48146
"300 (Film)",?,?,48120
"Orlando Bloom",?,?,48007
"Ostsee",?,?,47988
"Conjuring 2",?,?,47970
"Papierformat",?,?,47965
"Medaillenspiegel der Olympischen Sommerspiele 1988",?,?,47960
"Lichtgeschwindigkeit",?,?,47913
"Marokko",?,?,47801
"SAP",?,?,47786
"Dustin Moskovitz",?,?,47746
"Gotham (Fernsehserie)",?,?,47737
"Justin Bieber",?,?,47700
"Bosco Verticale",?,?,47660
"Grönland",?,?,47609
"Ornella Muti",?,?,47557
"Der Räuber Hotzenplotz",?,?,47508
"Länderübersicht Steckertypen, Netzspannungen und -frequenzen",?,?,47490
"Standardabweichung",?,?,47451
"Liste von Terroranschlägen",?,?,47405
"Till Lindemann",?,?,47355
"Scott Eastwood",?,?,47311
"Fuerteventura",?,?,47301
"Katar",?,?,47279
"The Beatles",?,?,47256
"Antonym",?,?,47248
"Tim Mälzer",?,?,47214
"Die Tribute von Panem",?,?,47202
"Bushido (Rapper)",?,?,47187
"Raspberry Pi",?,?,47185
"Lungenembolie",?,?,47124
"Mazedonien",?,?,47118
"Wasser für die Elefanten",?,?,47105
"Ethanol",?,?,47037
"Fargo (Fernsehserie)",?,?,47033
"Ford Focus",?,?,47023
"Vietnam",?,?,47001
"Mercedes-Benz Baureihe 204",?,?,46975
"Atombombenabwürfe auf Hiroshima und Nagasaki",?,?,46927
"Kölner Dom",?,?,46897
"Buchstabiertafel",?,?,46878
"Dominikanische Republik",?,?,46855
"Queen (Band)",?,?,46848
"Wentworth Miller",?,?,46846
"Amazon.com",?,?,46802
"Michael Douglas",?,?,46802
"Jean-Claude Van Damme",?,?,46801
"Klaas Heufer-Umlauf",?,?,46797
"David Helfgott",?,?,46793
"Ferdinand Marian (Schauspieler)",?,?,46730
"Legend of Tarzan",?,?,46690
"Toskana",?,?,46574
